feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,ACOT7_1,ACOT7_2,ACOT7_3,CEPT1_1,CEPT1_2,CEPT1_3,DECR2_1,DECR2_2,DECR2_3,ELOVL5_1,ELOVL5_2,ELOVL5_3,HSD17B12_1,HSD17B12_2,HSD17B12_3,MPDU1_1,MPDU1_2,MPDU1_3,ORMDL2_1,ORMDL2_2,ORMDL2_3,ORMDL2_4,ORMDL2_5,ORMDL2_6,SGMS1_1,SGMS1_2,SGMS1_3
PE 20:4;0_22:5;0,,,,0.015681916,0.010931843,0.011899121,,,,,,,,,,,,,,,,,,,,,,,,
PE 20:5;0_22:4;0,,,,,0.001155974,,,,,,,,,,,,,,,,,,,,,,,,,
PE 20:4;0_22:6;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE 20:5;0_22:5;0,,,,0.009411784,,0.006239478,,,,,,,,,,,,,,,,,,,,,,,,
PE 20:1;0_24:0;0,,,,,,,,,,,,,,,,,,,,0.006160985,,,,,,,,,,
PE 20:3;0_24:1;0,,0.001684394,,,,,,,,,,,,,,,,,,,,,,,,0.002436451,,,,
PE 20:4;0_24:0;0,,0.006925563,,0.010124425,,,,0.00798096,,0.009701221,,,0.009092965,,,,,,,0.006715369,0.006911761,,,,,0.006273905,,0.012108797,,0.007991343
PE 20:4;0_24:1;0,,,,,,,,0.022772361,0.03207993,,,,,,,,,,,,,,,,0.024464794,,,,,
PE 20:5;0_24:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE 22:1;0_22:6;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE 22:3;0_22:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE 22:4;0_22:4;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE 22:3;0_24:5;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-16:1;0/12:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-16:0;0/14:1;0,0.000870492,0.001096795,0.000611396,,,,0.002322895,0.001895629,0.002126835,0.000390383,0.00040162,0.000532056,0.001791025,0.002121926,0.002813631,0.001912518,0.001697992,0.001376102,0.002061823,0.002273877,0.000735812,0.000572525,0.000513928,0.000622744,0.001169773,0.001831245,0.00101472,0.000689352,0.000892847,0.000564687
PE O-16:1;0/14:0;0,0.020522882,0.017243191,0.014880058,0.007861141,0.00894898,0.012135234,0.031175603,0.033888097,0.027028975,0.020643207,0.019588238,0.020774678,0.009234424,0.012294173,0.014193114,0.016275942,0.01056801,0.007723007,0.014458153,0.017650431,0.011722159,0.012218257,0.013275069,0.015701373,0.01372519,0.019002624,0.010268504,0.017792729,0.022151371,0.014616932
PE O-18:1;0/12:0;0,0.001096852,0.000560104,0.000552446,,,,0.000668941,0.00051752,0.000313053,0.000397801,0.000745319,0.000624389,,,,,,,0.000254735,0.000272291,,,,0.000371825,0.000507518,0.001042573,,,,0.000302253
PE O-16:1;0/14:1;0,0.024892608,0.022638838,0.018959119,,,,0.015972794,0.018825194,0.015752305,0.010022314,0.008892136,0.013564232,0.022440764,0.020758028,0.022404525,0.030513999,0.020417528,0.018193718,0.019393163,0.016577526,0.014787637,0.018078315,0.014405226,0.016459474,0.024196304,0.024196311,0.024963123,0.016427257,0.020487882,0.014270951
PE O-16:2;0/14:0;0,,,,,,,0.00110013,0.00070179,0.000673374,,,,,,,,,,,,,,,,,,,,,
PE O-18:1;0/12:1;0,0.003426207,0.001463361,0.001615555,,0.013949344,0.017286992,0.001331349,0.002059189,0.001367767,,0.001571439,0.006230461,,0.001570819,0.001667383,0.002552647,0.001879854,,0.00096013,0.001438989,0.000533061,,,0.001714955,0.002244777,0.000996374,0.000997105,0.000802333,0.001542611,0.001286691
PE O-18:2;0/12:0;0,,0.001041669,0.001274708,,,,0.001078642,0.001715904,0.000865539,,,,,0.000498836,0.000491363,,,,0.000396611,0.000282603,,0.000720043,,,,0.00050354,,0.000446224,0.000704387,
PE O-16:1;0/15:1;0,,,,,,,,,,,,,,,,0.001183021,,0.002495362,0.00315462,0.003029234,,,,,,,,,,
PE O-17:1;0/14:1;0,,,,,,,,0.006385021,,,,,,,,0.006377031,,0.005061504,0.001296357,0.003449937,,,,,,,,,,
PE O-17:2;0/14:0;0,,,,,,,,,,,,,,,,,,0.000755672,0.000512226,,,,,,,,,,,
PE O-16:0;0/16:0;0,,,,,,,0.010208871,0.011974381,0.013156397,,,,0.010347384,0.00908183,0.011051169,,,,,,,,0.008835628,0.013849015,,,,,0.005269464,0.006808463
PE O-17:0;0/15:0;0,,,,,,,0.000487841,0.000668246,0.000797563,,,,0.000298358,0.00045355,0.000576011,,,,,,,,0.000238421,0.000286587,,,,,0.000495824,0.000489804
PE O-18:0;0/14:0;0,,,,,,,0.001536397,0.00217498,0.002226383,,,,0.001317878,0.001247364,0.001572794,,,,,,,,0.001280371,0.001632783,,,,,0.000857139,0.00109141
PE O-16:0;0/16:1;0,0.017097351,0.014793603,0.013720989,0.006395549,0.006964274,0.006754691,0.055435128,0.054041538,0.069289843,0.029895045,0.027479477,0.036196952,0.034858808,0.032243766,0.037286444,0.026290312,0.024069401,0.025393987,0.025435551,0.022560444,0.022763312,0.025975544,0.026087729,0.027078467,0.020593154,0.019457481,0.018125451,0.023639363,0.026007001,0.021609388
PE O-16:1;0/16:0;0,0.036034304,0.03034248,0.03388855,0.013681031,0.012580619,0.012932974,0.054936264,0.054766457,0.054386634,0.020969609,0.018116425,0.023995669,0.014434137,0.013967857,0.013962736,0.015876901,0.014107505,0.013738894,0.010092328,0.009370769,0.010433325,0.03123664,0.036293945,0.034851602,0.019466358,0.017240217,0.014826538,0.02090194,0.02255437,0.021694999
PE O-17:0;0/15:1;0,0.000472736,0.000470235,0.000265986,,,,,,,,0.00020782,,0.000439746,0.000339273,0.000658994,,0.000263334,0.000411274,0.000191649,0.000171519,0.000196854,,,,0.000219109,0.000313665,0.000383926,0.000213683,0.000292998,0.000237929
PE O-17:1;0/15:0;0,0.000646394,0.000634297,0.000607087,0.000429387,0.000817127,0.000860749,0.000834907,0.000908485,0.001199335,0.000381712,0.000726237,0.000690271,0.000870049,0.001064635,0.00078197,0.000555916,0.000693758,0.000419821,0.000562042,0.000418493,0.000463472,0.000201282,0.000267146,0.000289358,0.000569904,0.000720751,0.000352585,0.000657187,0.000610141,0.000510811
PE O-18:0;0/14:1;0,0.000702084,0.000514901,0.00027023,,,,0.000360595,0.000245445,0.000320139,,,,,0.000652457,0.000736191,0.000291827,0.000583931,0.000382879,0.000588261,0.000471602,0.000247751,0.000248691,0.000193591,,0.00032812,0.000340988,0.000395475,,,0.000143532
PE O-18:1;0/14:0;0,0.008172018,0.00578682,0.007312767,0.002328578,0.002243546,0.002989072,0.007440915,0.007313901,0.007463577,0.00617456,0.005180066,0.006717357,0.003831586,0.003652553,0.00400795,0.002950503,0.00250396,0.002458154,0.003233116,0.003203586,0.003226439,0.003925842,0.004871448,0.00422168,0.002858143,0.002808491,0.002176385,0.003980761,0.004371673,0.003639678
PE O-16:0;0/16:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-16:1;0/16:1;0,0.355070916,0.321215238,0.316184334,0.177453853,0.19179058,0.192330131,1.575506139,1.642806188,1.542944212,0.596044927,0.654376229,0.649662572,0.991063298,0.91958877,0.923448599,0.552830544,0.575236321,0.566979898,0.44682884,0.422096908,0.415507467,0.563663304,0.445433087,0.474645421,0.314224219,0.295138878,0.342088013,0.512427783,0.51497652,0.444723146
PE O-17:1;0/15:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-18:1;0/14:1;0,0.00537965,0.003897871,0.004880701,,,,0.00239774,0.001854275,0.001919094,0.000671837,0.000512245,0.000898109,0.004428231,0.004732165,0.004545863,0.003764279,0.002832094,0.004062946,0.003036348,0.002910129,0.002310124,0.002949224,0.002122244,0.002195531,0.0043883,0.003573722,0.004198604,0.002426797,0.003064926,0.001907756
PE O-18:2;0/14:0;0,0.007330272,0.006730597,0.007378164,0.006939803,0.009619063,0.008587126,0.026771456,0.025342775,0.02511304,0.012435512,0.015098846,0.013391734,0.010788777,0.009518677,0.009210383,0.004390126,0.004308975,0.003887487,0.005434185,0.00442709,0.003192059,0.011347215,0.009575272,0.008300276,0.005301056,0.005456752,0.005786561,0.007004847,0.007311697,0.006209914
PE O-16:1;0/16:2;0,0.003137342,0.002053698,0.001911504,,,,0.00300103,0.003722303,0.003076866,0.003039522,0.003623638,0.003633926,0.003575959,0.002968018,0.003380886,0.001519107,0.000981174,0.002833587,0.002621454,0.003199412,0.00305716,0.00303894,,0.002160957,0.001898919,0.002112433,0.001736798,0.003686068,0.002387589,0.003235962
PE O-16:2;0/16:1;0,0.005795629,0.005465105,0.004965793,,,,0.011235448,0.01067427,0.015312238,0.00536162,0.009203032,0.007002411,0.009526853,0.010187411,0.009029366,0.00894725,0.009348658,0.011090288,0.005566075,0.005865814,0.005810585,0.011046635,,0.006047585,0.004631556,0.006394571,0.006935609,0.007249473,0.005675485,0.005942783
PE O-18:2;0/14:1;0,0.004911491,0.004284293,0.004422647,,,,0.003015809,0.00322693,0.002884139,0.000463316,0.000915498,,0.00295856,0.002825159,0.003128354,0.003041358,0.003709325,0.002723453,0.001682113,0.001552916,0.001495434,0.002972959,,0.001431353,0.002877032,0.00280377,0.003618746,0.001307659,0.001859421,0.001937345
PE O-16:0;0/17:1;0,,,,,6.39206E-05,,9.59657E-05,8.11534E-05,9.26707E-05,0.000125713,0.000109196,0.000188882,,,,,,,,,4.41206E-05,,,,,,,,,
PE O-16:1;0/17:0;0,,,,,9.57159E-05,,5.57267E-05,6.99986E-05,5.06665E-05,0.000103731,9.16298E-05,0.000166304,,,,,,,,,2.32979E-05,,,,,,,,,
PE O-17:0;0/16:1;0,,,,,0.004668146,,0.006951888,0.00769814,0.006236,0.00792165,0.006995206,0.010876486,,,,,,,,,0.005048114,,,,,,,,,
PE O-17:1;0/16:0;0,,,,,0.002994714,,0.003016217,0.003253924,0.002586833,0.003184438,0.002915209,0.004582618,,,,,,,,,0.002018265,,,,,,,,,
PE O-18:1;0/15:0;0,,,,,6.16401E-05,,1.20806E-05,7.2608E-06,1.3773E-05,2.35927E-05,3.42643E-05,2.44566E-05,,,,,,,,,5.02998E-06,,,,,,,,,
PE O-16:1;0/17:1;0,0.013150622,0.010418204,0.011081051,0.010755426,0.009015567,0.009569208,0.007124752,0.007085741,0.008052506,0.029384095,0.034056065,0.034251862,0.005514147,0.00550462,0.005310002,0.00376668,0.003677494,0.003360709,0.012654413,0.012648824,0.013140214,0.009843339,0.008561146,0.008636035,0.006453812,0.006300676,0.007428453,0.013546015,0.014093813,0.011877046
PE O-17:0;0/16:2;0,0.000500554,0.000442629,0.000414064,0.000492267,0.000439422,0.000902023,0.000235761,0.000120927,0.000104018,0.000505029,0.000470726,0.000446982,0.000318586,0.000406635,0.000375309,8.52387E-05,0.000220794,0.000236519,0.000462011,0.000440789,0.000431499,0.000205119,0.000110403,0.00020417,0.000392623,0.000426717,0.000438881,0.000540042,0.000558209,0.000401065
PE O-17:1;0/16:1;0,0.046826073,0.043984654,0.047435136,0.013866725,0.01485911,0.014036388,0.060272286,0.066701306,0.066322945,0.047973766,0.053446424,0.054766076,0.068964423,0.066152231,0.062628403,0.052628127,0.057081772,0.053433365,0.053809847,0.054668138,0.053548982,0.068134926,0.054612433,0.055680518,0.051507428,0.045341326,0.054339944,0.058489464,0.063238847,0.052162309
PE O-17:2;0/16:0;0,0.001471929,0.001615457,0.002358484,0.004826066,0.005203195,0.004298331,0.001044052,0.000935728,0.001190379,0.00269304,0.002766183,0.003541295,0.000887542,0.000699084,0.000737686,0.000788523,0.000826447,0.000567385,0.001103702,0.001071669,0.001092749,0.001983614,0.001250797,0.001235148,0.001621235,0.001167307,0.00128691,0.001187859,0.0011661,0.001246349
PE O-18:1;0/15:1;0,0.000151147,,,,,,,,,,0.000192132,,,,,,,,,,,,,,0.00010212,,,0.000136274,,
PE O-18:2;0/15:0;0,0.000455839,0.000334517,0.000183323,0.002230488,0.001632978,0.001914011,0.000260899,0.000269081,0.000348677,0.00102677,0.000444509,0.000565741,7.71705E-05,9.83877E-05,6.16787E-05,,,,6.67898E-05,8.80794E-05,0.000119482,0.000105925,0.000160852,,9.07253E-05,,,0.000140959,0.000152108,0.000135428
PE O-16:1;0/17:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-16:2;0/17:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-17:1;0/16:2;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-17:2;0/16:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-18:2;0/15:1;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-17:0;0/17:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-18:0;0/16:0;0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE O-16:0;0/18:1;0,0.016691726,0.012519949,0.011427151,0.006090734,0.00658764,0.006455138,0.069172691,0.0550173,0.077034326,0.054922379,0.052212398,0.061314598,0.020094506,0.017226785,0.021400515,0.009632052,0.007893982,0.009155283,0.024673757,0.025439609,0.02364679,0.045312523,0.03598126,0.035260708,0.010971517,0.016006372,0.018595975,0.018743422,0.018192326,0.017067443
PE O-17:0;0/17:1;0,0.007485715,0.006152044,0.005325444,0.003950363,0.003782909,0.004053272,0.013787386,0.011654155,0.013715166,0.013939788,0.014788582,0.015472954,0.013917202,0.012156153,0.013660907,0.005825651,0.004454743,0.005231823,0.007604855,0.006873677,0.006286078,0.009654455,0.008511865,0.008080961,0.00618802,0.007954859,0.009978362,0.006754828,0.006779898,0.005586518
PE O-17:1;0/17:0;0,0.001904646,0.001518478,0.001269781,0.000839756,0.000995181,0.000912453,0.003737918,0.003275372,0.004037193,0.002900942,0.00285693,0.003233192,0.003448956,0.003241945,0.003732782,0.002179767,0.001861982,0.001982993,0.002138139,0.002139952,0.001932574,0.002537603,0.00244834,0.002401567,0.001396671,0.001912602,0.002297718,0.002077711,0.002001578,0.001711268
PE O-18:0;0/16:1;0,0.006796028,0.005395819,0.004953165,0.004118625,0.003911019,0.004020027,0.011565656,0.009812039,0.012710725,0.019637194,0.019547272,0.021934576,0.017918137,0.016210154,0.020786315,0.011172478,0.009184771,0.010300607,0.009629465,0.00953778,0.008722466,0.017248386,0.015912033,0.013573534,0.006498467,0.008555809,0.010221379,0.007594604,0.007180272,0.006314895
PE O-18:1;0/16:0;0,0.007663916,0.006004197,0.005371616,0.008597045,0.008657888,0.008567459,0.025254182,0.022881802,0.024812188,0.02394581,0.021227045,0.024901259,0.013709046,0.013669456,0.014905142,0.007591087,0.00603471,0.007163941,0.007904791,0.00810262,0.008338613,0.029581826,0.026631002,0.024181521,0.006200466,0.008454822,0.009782014,0.010191071,0.010549177,0.009796451
PE O-16:0;0/18:2;0,0.008217688,0.007501255,0.007278658,0.004260208,0.005114373,0.005033126,0.011110649,0.010479429,0.012015937,0.012779105,0.011944823,0.012375758,0.006091046,0.00479506,0.006483328,0.005177178,0.005988369,0.005132832,0.007225561,0.008212948,0.006729551,0.00936855,0.005060876,0.005453674,0.005339742,0.00512842,0.00486428,0.007766894,0.006691308,0.00732518
PE O-16:1;0/18:1;0,1.30549131,1.185739264,1.172816705,0.429921025,0.469856281,0.461642135,1.209286624,1.238572459,1.219916147,1.696104262,1.857608375,1.781347591,0.925733904,0.900543455,0.874037845,0.615438867,0.687541317,0.677451228,1.259999651,1.226355609,1.243479533,1.646346071,1.308477611,1.379972058,1.01896283,0.975890878,1.120348968,1.480078696,1.509129304,1.333188445
PE O-16:2;0/18:0;0,,,,0.000754578,0.001417376,0.001192204,,,,0.002844527,0.001391259,0.001255061,0.00085412,0.000760844,,0.000689679,0.001909769,0.001445939,,,,,0.001147569,,0.002001597,0.000893488,0.002262353,0.001190621,0.000709399,0.000830091
PE O-17:0;0/17:2;0,,,,,,,,,,,,,,,0.00068409,,,,,,,0.000812524,,,0.00072204,0.000340045,,0.000527628,,
PE O-17:1;0/17:1;0,0.014878984,0.013576491,0.013326811,0.003094798,0.004239133,0.004106311,0.027508502,0.031805842,0.028772805,0.012162189,0.013473928,0.011858644,0.030554822,0.033931731,0.031253962,0.024697196,0.025789883,0.023045382,0.019977466,0.015690862,0.01569675,0.018180542,0.013420428,0.015933978,0.020357504,0.018717255,0.021979357,0.017632264,0.020553606,0.015740554
PE O-18:0;0/16:2;0,,,,0.000305935,,,,,,,,,,0.000503993,,,,,,,,,,,,,,,,
PE O-18:1;0/16:1;0,0.160314317,0.159748856,0.159324215,0.046642763,0.057262446,0.051271912,0.152739407,0.149921531,0.156299477,0.13739572,0.154796851,0.153855762,0.204730304,0.199517135,0.196922549,0.146921359,0.152433509,0.142548896,0.174619486,0.170710065,0.172327118,0.257438785,0.204948906,0.218132981,0.146403367,0.138779805,0.158168665,0.178876116,0.183777322,0.167054862
PE O-18:2;0/16:0;0,0.050372227,0.0475411,0.054171371,0.116578191,0.122344911,0.116312993,0.155942134,0.168132283,0.162427692,0.089468547,0.0944529,0.089079144,0.059393171,0.059710536,0.058854187,0.034473793,0.036489728,0.033609334,0.029861798,0.028096818,0.029123857,0.110499009,0.089720075,0.091771269,0.05300178,0.046222574,0.048838509,0.067096383,0.065776888,0.061806897
PE O-16:0;0/18:3;0,,,,,,,0.00177102,,0.000680669,,,,,,,,,,0.001124873,0.000848539,0.001082487,,,,,,,,,
PE O-16:1;0/18:2;0,0.121846798,0.111056178,0.106798662,0.049224729,0.050425799,0.053542967,0.117793789,0.125874158,0.124599667,0.157561037,0.176427743,0.167708361,0.095270017,0.088916976,0.086245343,0.087143521,0.096375814,0.094838045,0.11302453,0.108344744,0.109864573,0.116598995,0.09031294,0.095985336,0.077770491,0.07648121,0.082292875,0.125953496,0.125497847,0.110300174
PE O-16:2;0/18:1;0,0.016976919,0.017976931,0.019603697,0.010557159,0.013808895,0.011672667,0.023657104,0.022264929,0.024076606,0.023629034,0.027757971,0.024461002,0.020303239,0.013737175,0.01494463,0.012442605,0.010688325,0.009933022,0.011870927,0.011226976,0.010939124,0.02192426,0.016161925,0.015066887,0.012597955,0.013465693,0.012729023,0.012249602,0.012634473,0.010771512
PE O-17:1;0/17:2;0,,,,,0.00023459,,,,,,,,,,0.000222111,,,0.000275427,,0.000167896,,,,,,,,,,
PE O-17:2;0/17:1;0,0.000324314,,,0.000249292,0.000238733,,0.000448706,,,,0.00043104,,,0.000270135,,,0.000402181,0.000314387,,0.000190281,,,,,0.000394769,,,0.000261266,,
PE O-18:1;0/16:2;0,0.000313939,,,,,,,,,0.000474926,0.000457507,0.00046773,0.000714946,,0.000421184,,,,0.000365177,0.000289692,0.00028373,0.000365968,,0.000346383,,0.000330974,0.000517007,0.000487417,0.000382414,
PE O-18:2;0/16:1;0,0.215062088,0.199992727,0.202215748,0.058698287,0.063679441,0.063346355,0.211050108,0.228232759,0.211598885,0.13437295,0.153519909,0.142003401,0.198420453,0.191056583,0.190094865,0.222082982,0.23197726,0.233228868,0.124390826,0.118604435,0.124725746,0.279932391,0.21557403,0.229018139,0.137968464,0.133356396,0.153329185,0.174172679,0.174889623,0.155352714
PE O-16:1;0/18:3;0,0.018624742,0.01750047,0.017932455,,0.007029525,0.006721746,0.018931938,0.021630104,0.024552523,0.019610215,0.019912504,0.020120613,0.025283806,0.027627187,0.025944839,0.020692766,0.025056067,0.022300927,0.022772106,0.020286639,0.021183128,0.017792383,0.01602584,0.015025315,0.017318036,0.017646913,0.017279527,0.021224077,0.027181155,0.021789074
PE O-16:2;0/18:2;0,0.001479092,0.001658374,0.001310698,,0.001165054,,0.000880527,0.00263706,0.002033833,0.001327647,0.000803708,0.001417926,0.000945193,0.000894408,,,0.001196319,0.001489523,0.000828236,0.00132047,0.00094503,0.000518924,0.000602846,0.000491354,,0.001244091,0.000889067,0.001074147,0.000702478,0.000501621
PE O-18:2;0/16:2;0,,0.000491333,0.000548571,,0.00104226,0.000897681,0.000581835,0.000705892,0.001104193,0.000942408,0.001262673,0.000919898,0.001002196,0.000706496,0.000747151,,,0.000930298,0.000410776,0.000368178,0.000496742,0.000762802,0.000475268,,,0.000704117,0.000714616,0.000553482,0.000653821,0.000481706
PE O-16:1;0/19:1;0,0.001268278,0.001243745,0.001043332,0.00031942,0.000364469,0.000364169,0.000456175,0.00036149,0.000488765,0.00143194,0.001522098,0.001538533,0.0001497,0.000113894,0.000159483,0.000124176,0.000128109,0.000110059,0.000535577,0.000608789,0.000585811,0.000606987,0.000445232,0.000541065,0.000352357,0.000353972,0.000407974,0.000668922,0.000608975,0.000589085
PE O-17:0;0/18:2;0,0.008331485,0.008199397,0.00823445,0.009465995,0.011014392,0.01006393,0.002894494,0.002778223,0.003012684,0.01570253,0.01737283,0.016941144,0.004246134,0.004527378,0.004403298,0.002785111,0.002595495,0.002627901,0.00565325,0.005946401,0.005396591,0.004420447,0.003863976,0.003855246,0.005423297,0.005811589,0.006072803,0.007177833,0.007159599,0.006216637
PE O-17:1;0/18:1;0,0.057103484,0.052260024,0.051735318,0.018380927,0.023324509,0.021019859,0.050204953,0.048752688,0.050493041,0.07309056,0.078684614,0.078196603,0.041895207,0.043788128,0.042198343,0.026573212,0.026065773,0.026618959,0.044729707,0.045848487,0.047402378,0.067159614,0.053817825,0.056239686,0.046564977,0.049702979,0.050176223,0.055120719,0.056522273,0.048631094
PE O-17:2;0/18:0;0,0.0004627,0.00046093,0.000391559,0.000365903,0.00059934,0.000467786,6.85639E-05,0.000136877,0.000160507,0.000563707,0.000495258,0.000507946,9.018E-05,0.00019112,0.00016069,7.42001E-05,5.86448E-05,2.0292E-05,0.000172726,0.000157172,0.000156566,,0.000178027,0.000103692,0.000217584,0.000248351,0.000219447,0.000114567,0.000173668,7.93417E-05
PE O-18:1;0/17:1;0,0.001131114,0.001003019,0.001034769,0.000639874,0.000817931,0.000755237,0.000378173,0.000402679,0.000399002,0.002311238,0.002481919,0.002790132,0.000432038,0.00040617,0.000419214,0.000198691,0.000184622,0.000205077,0.001029206,0.001042464,0.001110942,0.000824987,0.000720307,0.000699999,0.000551172,0.00067117,0.000687169,0.001050013,0.001064924,0.000881601
PE O-18:2;0/17:0;0,0.000175554,8.50598E-05,0.000101795,0.000682366,0.001050483,0.000600428,4.52912E-05,5.73507E-05,4.82132E-05,0.000873664,0.001102768,0.001277144,0.000101557,0.000111263,,2.56699E-05,2.50725E-05,,,,,,5.07855E-05,,,5.49907E-05,4.86705E-05,4.72322E-05,,
PE O-16:0;0/19:3;0,,,,,,,,,9.75361E-05,0.000197053,,,,,,,,,,5.9869E-05,,,,,,,,0.000138468,,0.000117356
PE O-16:1;0/19:2;0,0.001204021,0.000800536,0.000682401,0.000276089,7.11894E-05,0.000172038,0.000864456,0.001086858,0.000948671,0.002330153,0.002170741,0.002144517,0.000275426,0.000353093,0.000327029,0.00027888,0.000484886,0.000695774,0.000787677,0.000824769,0.00118621,0.00063925,0.000841239,0.000986743,0.000429201,0.000539015,0.00055814,0.001198233,0.001519278,0.001224329
PE O-17:0;0/18:3;0,0.001840767,0.001947653,0.001504265,0.000974085,0.001056869,0.001316595,,,0.001072558,0.002966813,0.002978891,0.002968839,0.001802194,0.0023354,0.001949855,0.001169531,0.001323544,0.00159012,0.002228042,0.002118479,0.002062608,0.001147892,0.001060598,0.001226145,0.001987926,0.001648902,0.001636372,0.00216651,0.002432407,0.002295224
PE O-17:1;0/18:2;0,0.012116913,0.010236182,0.009896576,0.005046401,0.006402354,0.00638467,0.020174853,0.022022152,0.018647583,0.013130633,0.014453862,0.015701,0.012152375,0.013311758,0.013012545,0.01325918,0.015051693,0.017072582,0.013203506,0.011789036,0.01298902,0.012875442,0.011430755,0.013221515,0.012635107,0.01262685,0.011849376,0.017050816,0.017152027,0.014179374
PE O-17:2;0/18:1;0,0.008893691,0.009501908,0.010029779,0.006135929,0.009174652,0.007703751,0.008993,0.007987286,0.007991791,0.011048118,0.011949769,0.012339772,0.004440766,0.003603104,0.003802633,0.003802408,0.004168037,0.003451732,0.006351341,0.006181255,0.005998054,0.011696437,0.00842361,0.008779161,0.007071738,0.006974215,0.006182767,0.006435478,0.006656817,0.006647946
