feature,AAVS1_Con_1,AAVS1_Con_2,AAVS1_Con_3,CERS2_1,CERS2_2,CERS2_3,CERS2_4,CERS2_5,CERS2_6,FADS3_1,FADS3_2,FADS3_3,GNPAT_1,GNPAT_2,GNPAT_3
PC O-17:2;0/17:0;0,0.000244205,0.000154392,0.000225808,0.000294617,0.000541209,9.95E-05,0.000426883,0.000354884,0.00031358,0.000757377,0.000735803,0.000362058,0.000117587,9.57776E-05,0.000154961
PC O-18:0;0/16:2;0,0.00020628,0.000168091,0.000231069,0.00019647,,0.000179079,0.000259793,0.000251437,0.00022232,0.000398367,0.000385059,0.000241686,,5.25719E-05,8.2576E-05
PC O-18:1;0/16:1;0,0.063293259,0.058089294,0.058424897,0.064641251,0.065932937,0.065569874,0.063458661,0.060204935,0.067533483,0.049111541,0.064447078,0.060910567,0.013269725,0.015121103,0.024210941
PC O-18:2;0/16:0;0,0.005823118,0.004828188,0.00578043,0.00598051,0.006387274,0.005571,0.006967724,0.00669426,0.007629039,0.005691226,0.007044307,0.006840178,0.001186482,0.001238409,0.001792781
PC O-16:0;0/18:3;0,0.000420813,0.000327146,0.000376118,0.000603502,0.00061789,0.00064269,0.000239543,0.000276697,0.000304148,0.000308691,0.000752957,0.000700742,,4.31556E-05,9.65204E-05
PC O-16:1;0/18:2;0,0.004543131,0.004208606,0.004961206,0.004468152,0.004778424,0.004636632,0.00350282,0.003412586,0.003008287,0.003877054,0.005515932,0.006079351,,0.001262204,0.000989804
PC O-16:2;0/18:1;0,0.002467136,0.002611895,0.003019044,0.00259048,0.002549304,0.002632915,0.003195621,0.003060773,0.002623764,0.003680602,0.002744019,0.003283819,,0.001784671,0.001144487
PC O-17:1;0/17:2;0,0.00012225,0.000160576,0.000140692,0.00017398,0.000183657,,8.42E-05,6.24E-05,,,,0.000138534,,2.44216E-05,4.03954E-05
PC O-17:2;0/17:1;0,0.000214583,0.000302835,0.000266184,0.000186327,0.00030502,0.000197072,0.000206226,0.000183712,0.000161171,0.000267749,0.000143939,0.000296412,,5.92411E-05,7.22244E-05
PC O-18:1;0/16:2;0,0.000227587,0.00018664,0.000291834,0.000115018,0.000165102,0.000150937,0.000123503,0.000136912,0.000124456,8.82E-05,,0.000234271,,,4.28656E-05
PC O-18:2;0/16:1;0,0.006046314,0.005873751,0.006805503,0.00589028,0.005946658,0.006561458,0.006075699,0.005364611,0.005628151,0.002509738,0.004783134,0.005480757,,0.001183481,0.002404507
PC O-16:1;0/19:1;0,,,,,,,,,,,,,,,
PC O-17:0;0/18:2;0,,,,,,,,,,,,,,,
PC O-17:1;0/18:1;0,,,,,,,,,,,,,,,
PC O-17:2;0/18:0;0,,,,,,,,,,,,,,,
PC O-18:1;0/17:1;0,,,,,,,,,,,,,,,
PC O-18:2;0/17:0;0,,,,,,,,,,,,,,,
PC O-17:0;0/18:3;0,0.002986535,0.002200865,0.002628174,,0.00265277,0.003352129,0.002071218,0.002178268,0.003397828,0.003099545,0.003789491,0.00423649,,,
PC O-17:1;0/18:2;0,0.008833545,0.00707688,0.007939106,,0.006668699,0.00814895,0.005277172,0.006372318,0.009258542,0.005721256,0.006988563,0.008668386,,,
PC O-17:2;0/18:1;0,0.001653201,0.00147186,0.001631549,,0.001355703,0.001321657,0.00174926,0.002004891,0.002465471,0.001728288,0.001250161,0.001875601,,,
PC O-18:2;0/17:1;0,0.00054533,0.000414107,0.000478609,,0.000337338,0.000409259,0.000434953,0.000472195,0.000853044,0.000271754,0.000389974,0.000350533,,,
PC O-17:1;0/18:3;0,,,0.00781108,,,,,,,,,,,,
PC O-17:2;0/18:2;0,,,0.002208462,,,,,,,,,,,,
PC O-16:0;0/20:1;0,0.000343104,0.000398545,0.000409058,0.000650875,0.000630241,0.000680533,0.000755653,0.00095334,0.000985219,0.000920173,0.000798509,0.000802074,0.000671655,0.000631011,
PC O-16:1;0/20:0;0,4.25E-05,3.55E-05,3.64E-05,,,4.56E-05,6.67E-05,,8.09E-05,,,,,7.41914E-05,
PC O-17:0;0/19:1;0,0.002072546,0.002036453,0.002468892,0.0035376,0.003626721,0.004134163,0.003599673,0.004620188,0.004312132,0.005137261,0.004509453,0.004455387,0.005612662,0.004603572,
PC O-17:1;0/19:0;0,0.000106547,0.00014955,0.000149419,0.000191535,0.000195458,0.000228258,0.000151535,0.000229585,0.000204733,0.000245254,0.000211907,0.000216294,0.000315744,0.000294456,
PC O-18:0;0/18:1;0,0.009249154,0.009680344,0.01124128,0.012840191,0.012451171,0.01411219,0.013063768,0.015284783,0.015500151,0.020290957,0.017490312,0.017128158,0.021431954,0.01623435,
PC O-18:1;0/18:0;0,0.000897893,0.000934133,0.001130298,0.001239627,0.00123213,0.001231689,0.001209252,0.00134919,0.001297658,0.002214105,0.001842114,0.001748382,0.002180785,0.001943977,
PC O-16:0;0/20:2;0,0.000232319,0.000262864,0.000206597,0.000354441,0.000341346,0.000386624,0.000255109,0.000339473,0.000390904,0.000508688,0.000410048,0.000338554,0.000140789,8.10806E-05,5.05631E-05
PC O-16:1;0/20:1;0,0.001936434,0.001809137,0.001643148,0.00250286,0.002360854,0.002318099,0.00301023,0.003661882,0.003692199,0.002910089,0.002509661,0.002585484,0.001760529,0.001130593,0.000553119
PC O-16:2;0/20:0;0,,,,,,,,,,0.00015566,,,,7.88458E-05,
PC O-17:0;0/19:2;0,0.000994724,0.001074287,0.001024286,0.001618229,0.00185338,0.001887984,0.001596549,0.001334646,0.001591856,0.001683615,0.002032867,0.001964338,0.000654476,0.000522471,0.00044767
PC O-17:1;0/19:1;0,0.001721421,0.001596506,0.001366099,0.002225006,0.002264338,0.002405125,0.002067321,0.002424347,0.002591475,0.002322525,0.002013946,0.002282141,0.001131289,0.000987276,0.000680552
PC O-18:0;0/18:2;0,0.001805601,0.001701833,0.001534298,0.002229602,0.002263979,0.002206185,0.002275336,0.002318306,0.002315418,0.003173454,0.003128216,0.002995694,0.001337338,0.00074232,0.000593213
PC O-18:1;0/18:1;0,0.037750617,0.035989828,0.030852856,0.046877297,0.045220214,0.045489026,0.043538947,0.052275327,0.05378534,0.053545919,0.052390145,0.04883849,0.022909546,0.016072767,0.011621186
PC O-18:2;0/18:0;0,0.000419881,0.000354584,0.000319878,0.000401411,0.000529061,0.000369673,0.000570051,0.000595067,0.000523814,0.000783097,0.000723157,0.000738993,0.000379073,0.000226808,0.000145413
PC O-16:0;0/20:3;0,0.001918159,0.001954567,0.001844712,0.004122726,0.004332249,0.003767263,0.002367654,0.00263405,0.002240082,0.005503878,0.006629976,0.005471552,,0.000975706,0.000692452
PC O-16:1;0/20:2;0,0.000322115,0.000365384,0.000281093,0.00044559,0.000287904,0.000437904,0.000408102,0.000419721,0.00036803,0.000725556,0.000467816,0.00059388,,0.000217144,0.000116514
PC O-16:2;0/20:1;0,0.000289022,0.000365821,0.000312794,0.000328796,0.000542386,0.000393448,0.000689726,0.000922812,0.000554207,0.001006488,0.000463857,0.000536334,,0.000798974,0.000187295
PC O-17:0;0/19:3;0,0.000473137,0.000371087,0.000314996,0.000418612,0.000633298,0.000413444,0.000361257,0.000244454,0.000277308,0.000641074,0.00073558,0.000938892,,0.000238582,0.000176399
PC O-17:1;0/19:2;0,0.000389534,0.000462296,0.000393632,0.000370858,0.000669825,0.000508845,0.000413088,0.000273452,0.000261191,0.000512072,0.000452486,0.000720699,,0.000197589,0.0001697
PC O-18:0;0/18:3;0,0.000271331,0.00016751,,0.00031299,,0.000279223,,,,,,,,6.81865E-05,
PC O-18:1;0/18:2;0,0.006269469,0.005610672,0.005742519,0.009167219,0.009159991,0.00756008,0.00568315,0.005295294,0.005479466,0.008416531,0.011117396,0.009031905,,0.001832425,0.001958238
PC O-18:2;0/18:1;0,0.015566732,0.016951163,0.015193978,0.018517224,0.018162008,0.018231827,0.021884694,0.022135636,0.020864328,0.019901703,0.020955866,0.021305245,,0.006434927,0.005854333
PC O-16:0;0/20:4;0,0.007377414,0.006685215,0.007240581,0.010289771,0.007336294,0.010038091,0.006887637,0.007377611,0.007038516,0.01602258,0.019191059,0.018750178,,,
PC O-16:1;0/20:3;0,0.007440755,0.006148521,0.007942093,0.007599855,0.00597636,0.007048692,0.008304499,0.008563073,0.006323299,0.013771103,0.01080947,0.012036869,,,
PC O-16:2;0/20:2;0,,0.000410123,,,,,0.000488418,0.000826346,0.000495732,0.001363297,,0.000883497,,,
PC O-17:1;0/19:3;0,,0.000398753,,,,0.000664225,,,0.000323042,,,0.000644007,,,
PC O-18:1;0/18:3;0,0.003834702,0.004634373,0.005175239,0.004651186,0.004641428,0.005842517,0.004352647,0.004668745,0.003751876,0.005178438,0.006281313,0.005761974,,,
PC O-18:2;0/18:2;0,0.005706985,0.00648102,0.007105382,0.007484451,0.006404209,0.007773033,0.009088242,0.008722135,0.007305514,0.005851009,0.007172374,0.009139283,,,
PC O-16:0;0/20:5;0,0.001421137,0.001958043,0.001901687,0.00169831,0.001610115,0.002762084,,0.001192094,0.001333043,,0.004151571,0.003972948,,,
PC O-16:1;0/20:4;0,0.015995737,0.013774666,0.016061039,0.010285436,0.010865771,0.011717669,,0.01220458,0.00938408,,0.018466701,0.021946754,,,
PC O-16:2;0/20:3;0,0.001735318,0.00155337,0.001962779,0.001545548,0.001516261,0.002146317,,0.001391064,0.001200895,,0.002388698,0.002247729,,,
PC O-18:2;0/18:3;0,0.001236633,0.000569231,,,,0.00063826,,0.000559617,0.000486124,,,,,,
PC O-17:0;0/20:1;0,0.014557109,0.032756324,0.013513162,,,,0.015606477,0.014644044,,0.100957314,0.017410479,0.017784993,0.271947682,0.191995385,0.013228074
PC O-17:1;0/20:0;0,0.00177532,0.003752201,0.001433401,,,,0.001448331,0.001459386,,0.00970194,0.001604925,0.001583337,0.027870638,0.02144764,0.001557242
PC O-18:0;0/19:1;0,0.000312014,0.00073205,0.000278963,,,,0.000249825,0.000154615,,0.001295677,0.000317172,0.000311095,,0.003178055,0.000249379
PC O-17:0;0/20:2;0,,0.009116304,,,,,,,,0.019204155,,,0.051043336,0.033987763,
PC O-17:1;0/20:1;0,,0.025654548,,,,,,,,0.045202155,,,0.156331485,0.112129201,
PC O-18:1;0/19:1;0,,0.001039297,,,,,,,,0.001718797,,,0.00409357,0.00489066,
PC O-17:0;0/20:3;0,,,,,,,,,,,,,0.027022871,0.019480457,
PC O-17:1;0/20:2;0,,,,,,,,,,,,,0.00295446,0.002064889,
PC O-17:2;0/20:1;0,,,,,,,,,,,,,0.000513524,0.00029856,
PC O-17:0;0/20:5;0,,,,,,,,,,,,,,,
PC O-17:1;0/20:4;0,,,,,,,,,,,,,,,
PC O-17:2;0/20:3;0,,,,,,,,,,,,,,,
PC O-17:1;0/20:5;0,,,,,,,,,,,,,,,
PC O-17:2;0/20:4;0,,,,,,,,,,,,,,,
PC O-16:0;0/22:1;0,,,,,,,,,,,,0.001181197,0.001424929,,
PC O-17:0;0/21:1;0,,,,,,,,,,0.002093804,,0.001229197,0.002779781,0.002005342,
PC O-18:0;0/20:1;0,,,,,,,,,,0.008203191,,0.006785656,0.010772878,0.010549318,
PC O-18:1;0/20:0;0,,,,,,,,,,,,0.000852452,0.001246351,0.000804579,
PC O-16:0;0/22:2;0,,,,,,,,,,,,,,,
PC O-16:1;0/22:1;0,,,,,,,,,,,,,,,
PC O-17:0;0/21:2;0,,,,,,,,,,0.000712476,,,,,
PC O-17:1;0/21:1;0,,,,,,,,,,0.000896192,,,,,
PC O-18:0;0/20:2;0,,,,,,,,,,0.000724019,,,,,
PC O-18:1;0/20:1;0,,,,,,,,,,0.007224429,,,,,
PC O-16:0;0/22:3;0,,,,,,,,,,,,,,,
PC O-16:1;0/22:2;0,,,,,,,,,,,,,,,
PC O-17:0;0/21:3;0,,,,,,,,,,,,,,,
PC O-18:0;0/20:3;0,,,,,,,,,,,,,,,
PC O-18:1;0/20:2;0,,,,,,,,,,,,,,,
PC O-18:2;0/20:1;0,,,,,,,,,,,,,,,
PC O-16:0;0/22:4;0,,,,,,,,,,0.001305236,0.001231307,0.000729724,,,
PC O-16:1;0/22:3;0,,,,,,,,,,0.000549563,,,,,
PC O-17:1;0/21:3;0,,,,,,,,,,,,,,,
PC O-18:0;0/20:4;0,,,,,,,,,,0.003835537,0.003619514,0.003522656,,,
PC O-18:1;0/20:3;0,,,,,,,,,,0.007312047,0.007805527,0.007113232,,,
PC O-18:2;0/20:2;0,,,,,,,,,,,,,,,
PC O-16:0;0/22:5;0,0.004169037,0.003197789,0.003094345,0.004318338,0.003624868,0.005524625,0.003834808,0.003860685,0.004643242,0.007666246,0.009047659,0.007534553,,,
PC O-16:1;0/22:4;0,0.001070182,0.000924757,0.000499925,0.000634735,0.000466174,0.000526987,0.000611533,0.000827969,0.000506345,0.001240444,0.001040208,0.000509802,,,
PC O-18:0;0/20:5;0,0.0008038,0.000320215,0.000714832,0.000733365,0.000664177,0.000587551,0.000505742,0.000452786,0.000706462,0.000986099,0.001283444,0.0011015,,,
PC O-18:1;0/20:4;0,0.010782366,0.008787138,0.008983108,0.008523924,0.00867161,0.009528117,0.009465779,0.009768361,0.010557714,0.014875091,0.016038126,0.01510634,,,
PC O-18:2;0/20:3;0,0.003094236,0.002127622,0.002281269,0.003519151,0.003062168,0.003107295,0.003922731,0.004195399,0.003562394,0.004701217,0.00290711,0.003839309,,,
PC O-16:0;0/22:6;0,0.000922061,0.001899926,0.00152023,0.001381053,0.001125231,0.002097416,0.001568365,0.001282851,0.001321456,0.002460783,0.002851956,0.002832777,,,
PC O-16:1;0/22:5;0,0.009749519,0.009526956,0.01096171,0.004769259,0.005107531,0.007411627,0.005242648,0.006406364,0.006875464,0.01152307,0.008314786,0.008994112,,,
PC O-16:2;0/22:4;0,,,,,,,,,,0.000539118,,,,,
PC O-18:0;0/20:6;0,0.000694207,0.000429564,0.000805372,0.000925823,0.001390993,0.000642708,0.000466865,0.000428435,0.000507325,0.000900547,0.001952839,0.001276083,,,
PC O-18:1;0/20:5;0,0.003062213,0.002442054,0.002900018,0.002382549,0.00235074,0.001821344,0.001667445,0.002096007,0.001541509,0.002825036,0.004693594,0.003439522,,,
PC O-18:2;0/20:4;0,0.019379789,0.020342969,0.019609792,0.013995309,0.017143218,0.022866616,0.02059632,0.018958449,0.021151803,0.020026386,0.025505129,0.026207065,,,
PC O-16:1;0/22:6;0,0.005875229,0.011839214,0.005338958,,,0.00586703,0.006590292,0.007565071,,,0.0060735,0.007262599,,,
PC O-16:2;0/22:5;0,0.003815388,0.004530356,0.003703686,,,0.003551681,0.004124166,0.003344602,,,0.003379052,0.005060748,,,
PC O-18:2;0/20:5;0,0.005832433,0.00536163,0.007463776,,,0.002422424,0.00355687,0.003681515,,,0.004151261,0.005906001,,,
PC O-16:0;0/24:1;0,,,,,,,,,,,,,,,
PC O-18:0;0/22:1;0,,,,,,,,,,,,,,,
PC O-18:0;0/22:5;0,,,,,,,,,,,,,,,
PC O-18:1;0/22:4;0,,,,,,,,,,,,,,,
PC O-16:1;0/24:5;0,,,,,,,,,,,,,,,
PC O-18:0;0/22:6;0,,,,,,,,,,,,,,,
PC O-18:1;0/22:5;0,,,,,,,,,,,,,,,
PC O-18:2;0/22:4;0,,,,,,,,,,,,,,,
PC O-18:1;0/22:6;0,0.002554039,0.002152797,0.00291032,,,,,,,,,0.001836175,,,
PC O-18:2;0/22:5;0,0.007718351,0.005736285,0.005831589,,,,,,,0.010566827,,0.006521491,,,
PE 12:0;0_18:0;0,0.002274807,0.001856019,0.002109395,0.001316367,0.00142797,0.001075175,0.001025785,0.001150015,0.001403496,0.001429916,0.001365557,0.00119603,,0.00189262,0.001532441
PE 14:0;0_16:0;0,0.037838264,0.031164085,0.032474426,0.023303884,0.023538249,0.023500701,0.017331084,0.018601519,0.019849831,0.01529915,0.016495037,0.017355235,0.01859974,0.017712024,0.016729694
PE 15:0;0_15:0;0,8.95E-05,0.000111851,,0.000107263,0.000221221,6.28E-05,,,0.000129758,,,5.49E-05,,,
PE 12:0;0_18:1;0,0.006914643,0.005821617,0.006092508,,0.00385974,0.003752164,0.00314844,0.003201194,0.002904717,0.003394558,0.004164302,0.003352822,0.004141644,0.004414001,0.004513329
PE 12:1;0_18:0;0,0.005983413,0.002719617,0.004554894,,,,,,0.00470102,,,0.004529168,0.005118747,0.004762965,0.005867684
PE 14:0;0_16:1;0,0.046105325,0.042528721,0.042571571,0.038954094,0.037307794,0.039221225,0.024983574,0.02292629,0.021323579,0.023472165,0.026805604,0.025545936,0.029059544,0.032464509,0.031702675
PE 14:1;0_16:0;0,0.024782113,0.022492147,0.022295871,0.012523554,0.01281888,0.012927697,0.010024192,0.008680303,0.008065597,0.008312837,0.009369348,0.008988293,0.012967306,0.014617703,0.013448452
PE 12:1;0_18:1;0,0.001827247,0.001834018,0.002263641,,,0.000924051,,,,,,,,0.001588895,0.002400561
PE 14:1;0_16:1;0,0.009618778,0.009142247,0.009797856,0.004456476,0.004753849,0.003883958,0.003077768,,,,,,0.007872078,0.004842255,0.005357441
PE 15:1;0_15:1;0,0.000568675,0.000399878,0.00043067,0.000389365,0.00046803,0.000319362,0.000303681,,,,,,,,
PE 13:0;0_18:1;0,0.000564011,0.000571562,0.000690508,,,0.000484891,,0.000340339,,,,0.000507761,,,0.00163281
PE 14:0;0_17:1;0,0.002099553,0.002021191,0.002232325,0.001384445,0.001545425,0.001604278,0.001152522,0.000943221,0.000992214,0.001468344,0.001409872,0.001146829,0.002480605,0.001875543,0.002503401
PE 14:1;0_17:0;0,0.00037739,0.000382894,0.000432229,0.000144462,0.000169823,0.000172718,9.42E-05,8.03E-05,,,,0.000149726,0.000541807,0.000379444,
PE 15:0;0_16:1;0,0.004574733,0.004673972,0.004862017,0.005781887,0.006040605,0.006738624,0.003713973,0.002910963,0.00335485,0.004641043,0.005138208,0.004066355,0.005284863,0.004886279,0.005411701
PE 15:1;0_16:0;0,0.005628813,0.00546928,0.005860717,0.003985155,0.003760325,0.004164123,0.003873841,0.003396627,0.003565991,0.003221781,0.003183018,0.002660087,0.003941653,0.003605177,0.003481542
PE 14:0;0_18:0;0,0.009790892,0.009072402,0.010100242,0.008266876,0.007800353,0.007260443,0.00716334,0.00808989,0.007500875,,0.006047396,0.006277969,,0.007078524,0.006968364
PE 15:0;0_17:0;0,,0.000334218,0.000264919,0.000221936,0.000360419,0.000337357,0.000404894,0.000267296,0.000280485,,0.000319512,0.000285592,,,
PE 16:0;0_16:0;0,0.02547391,0.023860391,0.025210064,0.023367325,0.022298328,0.02192986,0.021509116,0.024786914,0.022514051,0.028400035,0.016946659,0.017745811,0.036216717,0.020951245,0.021845678
PE 14:0;0_18:1;0,0.103873546,0.099272522,0.101638549,0.088072353,0.088202795,0.090753389,0.070403859,0.07252929,0.072735853,0.069781069,0.0783618,0.075265492,0.079034809,0.08212786,0.086564937
PE 14:1;0_18:0;0,0.034110554,0.030913859,0.031094945,0.010772156,0.012559877,0.012535515,0.012145343,0.011637471,0.012342719,0.012208028,0.012827632,0.011722333,0.019975848,0.019445871,0.02039339
PE 15:0;0_17:1;0,0.00267724,0.002111541,0.002815969,0.003829436,0.003828106,0.003456631,0.002938805,0.003201239,0.002650269,0.002974503,0.003596298,0.003245348,,,
PE 16:0;0_16:1;0,0.690558858,0.657579012,0.641254053,0.780759034,0.786517674,0.806255343,0.628390892,0.624569851,0.650299655,0.516535854,0.593993458,0.570475273,0.842106298,0.856040343,0.891478231
PE 14:0;0_18:2;0,0.007228091,0.007225055,0.007292719,0.005914034,0.006129634,0.006343422,0.004679091,0.004989755,0.003451555,0.004718293,0.004713564,0.006033269,0.007915722,0.008263531,0.006705308
PE 14:1;0_18:1;0,0.04731248,0.046967787,0.045806031,0.03128302,0.031859687,0.034256526,0.027765311,0.027660416,0.024446768,0.02295918,0.024257842,0.027486042,0.040929292,0.041726608,0.03956
PE 15:1;0_17:1;0,0.022619364,0.020801073,0.02098658,,,,,,0.0253562,,,,,,
PE 16:0;0_16:2;0,0.006255756,0.005709138,0.006108341,0.005481893,0.005176337,0.004514608,0.004913905,0.004961897,0.003997979,0.004968939,0.005067824,0.004421419,0.006558391,0.007141513,0.005908929
PE 16:1;0_16:1;0,0.2068404,0.189573478,0.184778097,0.251940203,0.249677287,0.251828345,0.18052506,0.184408367,0.16673755,0.147657772,0.162656392,0.162600523,0.316131073,0.3094424,0.34265881
PE 14:0;0_18:3;0,0.000570944,0.000464742,0.000541093,,,,,,,,,,,,
PE 14:1;0_18:2;0,0.001795875,0.001540223,0.001733449,,,,,,,,,,,,0.002000122
PE 15:1;0_17:2;0,0.000340422,0.000269905,0.000350687,,,,,,,,,,,,
PE 16:1;0_16:2;0,0.004218948,0.003570807,0.003967337,,,,,,,,,,,,0.004004153
PE 14:0;0_19:1;0,0.002100344,0.001826871,0.002061363,0.001120367,0.001407174,0.001259747,0.001251367,0.001022495,0.001105968,,,0.001058376,0.001669447,,0.001912423
PE 15:0;0_18:1;0,0.034606602,0.034815033,0.033855379,0.038278699,0.036150429,0.03979339,0.032755374,0.031646928,0.032715093,0.031097602,0.035613857,0.036171732,0.017745314,0.019639939,0.016693279
PE 15:1;0_18:0;0,,,,,,,,,,,,,0.003109189,0.003852139,0.002485511
PE 16:0;0_17:1;0,0.050346524,0.049042008,0.049021313,0.042361182,0.042532311,0.043163578,0.037992716,0.038287239,0.04016029,0.030783564,0.035803616,0.033577102,0.056882557,0.059694651,0.05991192
PE 16:1;0_17:0;0,0.033530761,0.033471542,0.032040921,0.027065173,0.027216672,0.028264949,0.022762242,0.02244371,0.024336932,0.022766549,0.024738387,0.023392202,0.039867149,0.04170394,0.04285198
PE 15:0;0_18:2;0,,,,,,,,,,,,,,,0.000832608
PE 15:1;0_18:1;0,,,,,,,,,,,,,0.032742084,0.032276491,0.028895635
PE 16:0;0_17:2;0,0.016243037,0.012517502,,,0.016397584,,,,0.012616739,0.013584535,0.014734768,0.01026958,0.006179726,0.006077202,0.003948166
PE 16:1;0_17:1;0,0.044484332,0.034217051,0.057366599,0.066581395,0.070854044,0.063168215,0.059804646,0.056807149,0.041750104,0.050209603,0.054988606,0.041165504,0.040604028,0.038732663,0.041823188
PE 14:0;0_20:1;0,0.017935684,,0.018689075,0.014869088,0.014876015,,0.014308281,0.014167814,,0.017223957,0.01634075,0.013890385,0.018859512,,0.012812338
PE 16:0;0_18:1;0,1.647032627,1.568027439,1.533731645,1.544689197,1.504841494,1.525728332,1.521254802,1.529714505,1.566737966,1.2436544,1.369574705,1.294442418,1.601247357,1.574715284,1.578955112
PE 16:1;0_18:0;0,0.333892971,0.315311699,0.310810061,0.276243209,0.275301685,0.271468776,0.291073424,0.284987749,0.292498411,0.261308229,0.28655384,0.258226729,0.384037747,0.385469021,0.374476937
PE 17:0;0_17:1;0,0.004299832,0.004077664,,0.004352224,0.004528363,0.003117106,0.004615935,,0.003658779,0.003438254,0.004618075,0.004529924,,,0.002679339
PE 14:1;0_20:1;0,0.00567759,0.005128149,0.007347606,0.002632661,0.003357018,,0.003508351,,0.003417477,,0.002571015,0.002730332,,,
PE 16:0;0_18:2;0,0.135799652,0.136241965,0.13542988,0.155970063,0.160069067,0.160442697,0.128006039,0.118437443,0.12552257,0.121834604,0.125196671,0.125809386,0.17774298,0.188273468,0.175761286
PE 16:1;0_18:1;0,1.395899538,1.329688217,1.310265132,1.578353339,1.541224911,1.620733539,1.415541488,1.453851437,1.461877839,1.079016112,1.198453902,1.183088716,2.12041707,2.085619071,2.135221971
PE 16:2;0_18:0;0,0.005784863,0.005201862,0.00532821,,0.004094251,,,,0.004786185,0.004619064,0.004501578,,0.004161834,,0.004427749
PE 17:1;0_17:1;0,0.006407503,0.006746827,0.005700821,0.008116945,0.006894582,0.007555706,0.008502447,0.009586339,0.009405193,0.007521613,0.008550265,0.007372137,0.002904329,0.002983173,0.002787192
PE 14:0;0_20:3;0,0.005936589,0.006652464,0.005623907,0.005435699,0.006569487,0.003195851,0.005943648,0.006040083,0.004231407,0.014850551,0.007060549,0.002940256,0.021616469,0.018849665,0.006782003
