"path","from","to","score","cal_score","Type","Significant","rep_lipid"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_54:6;0","LPA_18:2;0","TAG_54:6;0",-8.54819215436527,-1.11145416688171,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_51:4;0","G3P","TAG_51:4;0",-8.54822666822829,-1.11146955264039,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_54:6;0","LPA_18:2;0","TAG_54:6;0",-8.54841216114342,-1.1115522425794,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_56:9;0","LPA_18:2;0","TAG_56:9;0",-7.90617325891332,-1.11238861868349,"Suppressed","no","18:2;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_51:4;0","LPA_18:2;0","TAG_51:4;0",-8.55181644630134,-1.11306982146864,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_20:2;0 --> DAG_18:0;0_20:2;0 --> PC_18:0;0_20:2;0 --> LPC_18:0;0","G3P","LPC_18:0;0",-9.10768882207229,-1.11362332448174,"Suppressed","no","18:0;0_20:2;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_49:2;0","G3P","TAG_49:2;0",-9.10833142219802,-1.1139113130116,"Suppressed","no","18:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_50:4;0","LPA_18:2;0","TAG_50:4;0",-7.91299593618807,-1.1154569977561,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_54:5;0","G3P","TAG_54:5;0",-8.55979882483875,-1.11662824521761,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0","G3P","PC_16:0;0_18:0;0",-8.56224831637758,-1.11772019153709,"Suppressed","no","16:0;0_18:0;0"
"G3P --> LPA_18:2;0 --> PA_18:2;0_20:3;0","G3P","PA_18:2;0_20:3;0",-7.22103011657665,-1.11852816975711,"Suppressed","no","18:2;0_20:3;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_48:2;0","G3P","TAG_48:2;0",-9.12028994379158,-1.11927066000691,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_56:5;0","G3P","TAG_56:5;0",-8.56724285802602,-1.11994668274317,"Suppressed","no","18:2;0_18:2;0"
"PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> LPE_18:2;0","PA_18:0;0_18:2;0","LPE_18:2;0",-7.92389201967162,-1.12035731960748,"Suppressed","no","18:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PC_18:0;0_18:2;0","LPA_18:2;0","PC_18:0;0_18:2;0",-7.92656335828222,-1.1215587071506,"Suppressed","no","18:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_50:3;0","PA_16:0;0_18:2;0","TAG_50:3;0",-7.22860047265742,-1.1218782338822,"Suppressed","no","16:0;0_18:2;0"
"PC_16:0;0_18:0;0 --> LPC_18:0;0","PC_16:0;0_18:0;0","LPC_18:0;0",-6.3706342801092,-1.12244253688429,"Suppressed","no","16:0;0_18:0;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_51:3;0","G3P","TAG_51:3;0",-9.12760986476231,-1.12255116555715,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_51:3;0","G3P","TAG_51:3;0",-9.12781070255429,-1.12264117329001,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:3;0","LPA_18:2;0","TAG_54:3;0",-7.93155921865217,-1.12380550745956,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_54:5;0","G3P","TAG_54:5;0",-8.57695921520384,-1.12427808797195,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_56:3;0","G3P","TAG_56:3;0",-8.57696946179261,-1.12428265574641,"Suppressed","no","18:0;0_18:2;0"
"PI_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_56:7;0","PI_18:2;0_18:2;0","TAG_56:7;0",-7.23512432629418,-1.12476519557762,"Suppressed","no","18:2;0_18:2;0"
"PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0","PA_18:1;0_18:2;0","PE_18:1;0_18:2;0",-7.93411580710492,-1.12495528813799,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_54:5;0","LPA_18:2;0","TAG_54:5;0",-8.58032898649875,-1.12578028110251,"Suppressed","no","18:0;0_18:2;0"
"PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_48:3;0","PA_18:1;0_18:2;0","TAG_48:3;0",-7.93601174695315,-1.12580795372937,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_54:5;0","LPA_18:2;0","TAG_54:5;0",-8.5805489932769,-1.1258783568002,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> TAG_49:1;0","G3P","TAG_49:1;0",-9.13525735140397,-1.12597847337559,"Suppressed","no","16:0;0_18:0;0"
"DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0 --> LPC_18:0;0","DAG_16:0;0_18:0;0","LPC_18:0;0",-7.23903040252364,-1.12649372798832,"Suppressed","no","16:0;0_18:0;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:3;0","G3P","TAG_54:3;0",-8.58331910162211,-1.12711322924788,"Suppressed","no","16:0;0_18:2;0"
"DAG_16:0;0_20:3;0 --> PE_16:0;0_20:3;0 --> PC_16:0;0_20:3;0 --> LPC_16:0;0","DAG_16:0;0_20:3;0","LPC_16:0;0",-7.94113951062328,-1.12811407522701,"Suppressed","no","16:0;0_20:3;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_50:3;0","PI_16:0;0_18:2;0","TAG_50:3;0",-7.24327542987842,-1.12837225440101,"Suppressed","no","16:0;0_18:2;0"
"PA_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_56:8;0","PA_18:2;0_18:2;0","TAG_56:8;0",-7.24987999400224,-1.13129493242263,"Suppressed","no","18:2;0_18:2;0"
"DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> PC_18:0;0_18:2;0 --> LPC_18:0;0","DAG_18:0;0_18:2;0","LPC_18:0;0",-7.94955455899885,-1.13189859518755,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_56:3;0","G3P","TAG_56:3;0",-8.59412985215771,-1.13193249850076,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_16:0;0_18:2;0","LPA_18:2;0","PA_16:0;0_18:2;0",-6.39464232944603,-1.13318220066333,"Suppressed","no","16:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_56:3;0","LPA_18:2;0","TAG_56:3;0",-8.59749962345263,-1.13343469163132,"Suppressed","no","18:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_56:3;0","LPA_18:2;0","TAG_56:3;0",-8.59771963023077,-1.13353276732901,"Suppressed","no","18:1;0_18:2;0"
"LPA_18:2;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_53:3;0","LPA_18:2;0","TAG_53:3;0",-7.95618662359421,-1.13488124956106,"Suppressed","no","16:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PC_18:1;0_18:2;0 --> LPC_18:1;0","LPA_18:2;0","LPC_18:1;0",-8.60126107677267,-1.13511149069089,"Suppressed","no","18:1;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_51:2;0","LPA_16:0;0","TAG_51:2;0",-7.95722753071353,-1.13534937922525,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_56:4;0","G3P","TAG_56:4;0",-9.15656293069332,-1.13552681022094,"Suppressed","no","18:1;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_56:6;0","LPA_16:0;0","TAG_56:6;0",-8.60276345873163,-1.13578122986923,"Suppressed","no","16:0;0_18:2;0"
"LPA_18:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PE_16:0;0_18:0;0","LPA_18:0;0","PE_16:0;0_18:0;0",-8.60352231840082,-1.1361195180444,"Suppressed","no","16:0;0_18:0;0"
"LPA_16:0;0 --> PA_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0","LPA_16:0;0","PC_16:0;0_18:0;0",-7.95928780986622,-1.13627595352758,"Suppressed","no","16:0;0_18:0;0"
"PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> LPE_18:2;0","PI_18:0;0_18:2;0","LPE_18:2;0",-7.95957441054646,-1.13640484714133,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_53:3;0","G3P","TAG_53:3;0",-8.60534652224604,-1.13693272055733,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_56:8;0","G3P","TAG_56:8;0",-8.6059831621053,-1.13721652498782,"Suppressed","no","16:0;0_18:2;0"
"PE_16:0;0_18:2;0 --> PC_16:0;0_18:2;0","PE_16:0;0_18:2;0","PC_16:0;0_18:2;0",-6.40556192703055,-1.13806692932307,"Suppressed","no","16:0;0_18:2;0"
"PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> PC_18:0;0_18:2;0","PA_18:0;0_18:2;0","PC_18:0;0_18:2;0",-8.61280281022284,-1.14025662108291,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PC_18:0;0_18:2;0","G3P","PC_18:0;0_18:2;0",-9.16762106157106,-1.14048263691153,"Suppressed","no","18:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:6;0","PA_16:0;0_18:2;0","TAG_54:6;0",-7.27372975343831,-1.14184902296028,"Suppressed","no","16:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:5;0","PA_16:0;0_18:2;0","TAG_52:5;0",-7.27432172139254,-1.14211098297716,"Suppressed","no","16:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_51:4;0","PA_16:0;0_18:2;0","TAG_51:4;0",-7.27812466667911,-1.14379387747225,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:1;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PC_18:1;0_18:2;0","G3P","PC_18:1;0_18:2;0",-9.17836806945565,-1.14529903030633,"Suppressed","no","18:1;0_18:2;0"
"PA_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_58:6;0","PA_18:2;0_18:2;0","TAG_58:6;0",-7.2824740492908,-1.14571858358888,"Suppressed","no","18:2;0_18:2;0"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0","LPA_18:2;0","PE_18:0;0_18:2;0",-7.98125429461057,-1.14615499358387,"Suppressed","no","18:0;0_18:2;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:6;0","PI_16:0;0_18:2;0","TAG_54:6;0",-7.28840471065931,-1.1483430434791,"Suppressed","no","16:0;0_18:2;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:5;0","PI_16:0;0_18:2;0","TAG_52:5;0",-7.28899667861354,-1.14860500349597,"Suppressed","no","16:0;0_18:2;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_51:4;0","PI_16:0;0_18:2;0","TAG_51:4;0",-7.29279962390011,-1.15028789799106,"Suppressed","no","16:0;0_18:2;0"
"LPA_18:2;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:3;0","LPA_18:2;0","TAG_52:3;0",-7.9962724769738,-1.15290915688609,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:3;0","G3P","TAG_52:3;0",-8.64120039948318,-1.15291583732579,"Suppressed","no","16:0;0_18:2;0"
"PA_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_58:8;0","PA_18:2;0_18:2;0","TAG_58:8;0",-7.29943768157232,-1.15322539771111,"Suppressed","no","18:2;0_18:2;0"
"DAG_16:0;0_18:2;0 --> PC_16:0;0_18:2;0","DAG_16:0;0_18:2;0","PC_16:0;0_18:2;0",-6.44022928971098,-1.15357488726127,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_54:4;0","G3P","TAG_54:4;0",-9.19701490281859,-1.15365582002936,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_54:4;0","G3P","TAG_54:4;0",-9.19721574061058,-1.15374582776222,"Suppressed","no","18:1;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_50:2;0","LPA_16:0;0","TAG_50:2;0",-7.99982005139612,-1.15450461606987,"Suppressed","no","16:0;0_18:2;0"
"DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0 --> PC_18:1;0_18:2;0","DAG_18:1;0_18:2;0","PC_18:1;0_18:2;0",-7.30654200003802,-1.15636922901458,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> TAG_48:0;0","G3P","TAG_48:0;0",-9.20589004124352,-1.15763331390922,"Suppressed","no","16:0;0_18:0;0"
"LPA_18:0;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> LPE_18:2;0","LPA_18:0;0","LPE_18:2;0",-8.65488765151688,-1.15901740748645,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> TAG_56:4;0","G3P","TAG_56:4;0",-9.20963229278523,-1.15931044635396,"Suppressed","no","16:0;0_18:0;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:5;0","PA_16:0;0_18:2;0","TAG_54:5;0",-7.31521822532258,-1.16020866678434,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PE_18:0;0_18:2;0","G3P","PE_18:0;0_18:2;0",-9.21227602409089,-1.16049526450381,"Suppressed","no","18:0;0_18:2;0"
"PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PC_18:0;0_18:2;0 --> LPC_18:0;0","PA_18:0;0_18:2;0","LPC_18:0;0",-8.65942639231408,-1.16104070955957,"Suppressed","no","18:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:3;0","PA_16:0;0_18:2;0","TAG_54:3;0",-8.01487029318181,-1.16127319753332,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_16:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> TAG_46:0;0","G3P","TAG_46:0;0",-9.21408070771115,-1.16130405392331,"Suppressed","no","16:0;0_18:0;0"
"DAG_16:0;0_18:2;0 --> PE_16:0;0_18:2;0","DAG_16:0;0_18:2;0","PE_16:0;0_18:2;0",-6.45982153966697,-1.16233920518857,"Suppressed","no","16:0;0_18:2;0"
"PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0 --> LPC_18:0;0","PI_16:0;0_18:0;0","LPC_18:0;0",-8.01733554094713,-1.16238189934455,"Suppressed","no","16:0;0_18:0;0"
"DAG_18:0;0_18:2;0 --> PC_18:0;0_18:2;0 --> LPC_18:2;0","DAG_18:0;0_18:2;0","LPC_18:2;0",-7.3218266747487,-1.1631330641454,"Suppressed","no","18:0;0_18:2;0"
"PS_18:0;0_18:1;0 --> PE_18:0;0_18:1;0 --> LPE_18:1;0","PS_18:0;0_18:1;0","LPE_18:1;0",-7.32384963794297,-1.16402827387545,"Suppressed","no","18:0;0_18:1;0"
"G3P --> LPA_18:2;0 --> PA_18:2;0_20:3;0 --> DAG_18:2;0_20:3;0 --> PC_18:2;0_20:3;0","G3P","PC_18:2;0_20:3;0",-8.66618869078907,-1.16405524005049,"Suppressed","no","18:2;0_20:3;0"
"LPA_18:1;0 --> PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0 --> PC_18:1;0_18:2;0 --> LPC_18:1;0","LPA_18:1;0","LPC_18:1;0",-9.22213749061139,-1.16491479249918,"Suppressed","no","18:1;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:2;0","G3P","TAG_52:2;0",-8.67073174297059,-1.1660804640736,"Suppressed","no","16:0;0_18:2;0"
"PA_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0 --> LPC_18:0;0","PA_16:0;0_18:0;0","LPC_18:0;0",-8.02642078949105,-1.16646783003994,"Suppressed","no","16:0;0_18:0;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_54:5;0","PI_16:0;0_18:2;0","TAG_54:5;0",-7.32989318254358,-1.16670268730315,"Suppressed","no","16:0;0_18:2;0"
"DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0 --> LPE_18:2;0","DAG_18:1;0_18:2;0","LPE_18:2;0",-7.3323051210135,-1.16777002792145,"Suppressed","no","18:1;0_18:2;0"
"PA_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0 --> PC_18:1;0_18:2;0 --> LPC_18:1;0","PA_18:1;0_18:2;0","LPC_18:1;0",-8.67606923600119,-1.16845983782431,"Suppressed","no","18:1;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_56:3;0","PA_16:0;0_18:2;0","TAG_56:3;0",-7.33738542231129,-1.17001818308625,"Suppressed","no","16:0;0_18:2;0"
"PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> PE_18:1;0_18:2;0 --> PC_18:1;0_18:2;0 --> LPC_18:1;0","PI_18:1;0_18:2;0","LPC_18:1;0",-8.68246395787004,-1.17131050821779,"Suppressed","no","18:1;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0","LPA_16:0;0","PC_16:0;0_18:0;0",-8.682597506999,-1.17137004240174,"Suppressed","no","16:0;0_18:0;0"
"PA_16:0;0_18:2;0 --> PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_53:3;0","PA_16:0;0_18:2;0","TAG_53:3;0",-8.03949769812385,-1.17234893963483,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_16:0;0_18:0;0 --> PI_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PC_16:0;0_18:0;0","G3P","PC_16:0;0_18:0;0",-9.24358714689467,-1.17452769908238,"Suppressed","no","16:0;0_18:0;0"
"PC_18:0;0_18:2;0 --> PS_18:0;0_18:2;0 --> PE_18:0;0_18:2;0","PC_18:0;0_18:2;0","PE_18:0;0_18:2;0",-7.35123926903635,-1.17614884251797,"Suppressed","no","18:0;0_18:2;0"
"PE_18:0;0_18:2;0 --> PC_18:0;0_18:2;0 --> PS_18:0;0_18:2;0","PE_18:0;0_18:2;0","PS_18:0;0_18:2;0",-7.35123926903635,-1.17614884251797,"Suppressed","no","18:0;0_18:2;0"
"PS_18:0;0_18:2;0 --> PE_18:0;0_18:2;0 --> PC_18:0;0_18:2;0","PS_18:0;0_18:2;0","PC_18:0;0_18:2;0",-7.35123926903635,-1.17614884251797,"Suppressed","no","18:0;0_18:2;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_56:3;0","PI_16:0;0_18:2;0","TAG_56:3;0",-7.35206037953229,-1.17651220360506,"Suppressed","no","16:0;0_18:2;0"
"PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0","PA_16:0;0_18:2;0","DAG_16:0;0_18:2;0",-6.4944889023474,-1.17784716312677,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> PI_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0","G3P","DAG_18:0;0_18:2;0",-8.69916463677105,-1.17875541854707,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0","G3P","DAG_18:1;0_18:2;0",-8.69938464354919,-1.17885349424476,"Suppressed","no","18:1;0_18:2;0"
"PI_18:2;0_18:2;0 --> DAG_18:2;0_18:2;0 --> TAG_56:8;0","PI_18:2;0_18:2;0","TAG_56:8;0",-7.35974093554226,-1.17991103384174,"Suppressed","no","18:2;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_49:2;0","G3P","TAG_49:2;0",-8.70248914137014,-1.18023743246855,"Suppressed","no","18:0;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_51:3;0","LPA_16:0;0","TAG_51:3;0",-8.06002846130118,-1.18158228917508,"Suppressed","no","16:0;0_18:2;0"
"PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> PC_18:0;0_18:2;0 --> PS_18:0;0_18:2;0","PA_18:0;0_18:2;0","PS_18:0;0_18:2;0",-8.06265603609457,-1.18276399471135,"Suppressed","no","18:0;0_18:2;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_56:7;0","LPA_16:0;0","TAG_56:7;0",-8.70826953435659,-1.18281424432794,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:2;0_20:4;0 --> DAG_18:2;0_20:4;0 --> PC_18:2;0_20:4;0 --> LPC_20:4;0","G3P","LPC_20:4;0",-9.26234439780846,-1.18293397368235,"Suppressed","no","18:2;0_20:4;0"
"LPA_16:0;0 --> PA_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0 --> TAG_52:6;0","LPA_16:0;0","TAG_52:6;0",-8.06754940288918,-1.18496470033797,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:1;0_18:2;0 --> PI_18:1;0_18:2;0 --> DAG_18:1;0_18:2;0 --> TAG_52:4;0","G3P","TAG_52:4;0",-9.26882221190983,-1.18583707949427,"Suppressed","no","18:1;0_18:2;0"
"PA_16:0;0_18:2;0 --> PI_16:0;0_18:2;0","PA_16:0;0_18:2;0","PI_16:0;0_18:2;0",-6.51246198094172,-1.18588716747985,"Suppressed","no","16:0;0_18:2;0"
"PI_16:0;0_18:2;0 --> DAG_16:0;0_18:2;0","PI_16:0;0_18:2;0","DAG_16:0;0_18:2;0",-6.51246198094172,-1.18588716747985,"Suppressed","no","16:0;0_18:2;0"
"G3P --> LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_48:2;0","G3P","TAG_48:2;0",-8.71558904543255,-1.18607717177764,"Suppressed","no","18:0;0_18:2;0"
"LPA_18:2;0 --> PA_18:0;0_18:2;0 --> DAG_18:0;0_18:2;0 --> TAG_56:4;0","LPA_18:2;0","TAG_56:4;0",-8.07071523738509,-1.18638847870582,"Suppressed","no","18:0;0_18:2;0"
"G3P --> LPA_18:0;0 --> PA_16:0;0_18:0;0 --> DAG_16:0;0_18:0;0 --> PE_16:0;0_18:0;0","G3P","PE_16:0;0_18:0;0",-8.71763213790117,-1.18698795153177,"Suppressed","no","16:0;0_18:0;0"
"DAG_16:0;0_18:2;0 --> TAG_48:3;0","DAG_16:0;0_18:2;0","TAG_48:3;0",-6.51560567865618,-1.18729345651244,"Suppressed","no","16:0;0_18:2;0"
