feature,Ctrl1,Ctrl2,Ctrl3,Ctrl4,Ctrl5,Ctrl6,Ctrl7,DHA1,DHA2,DHA3,DHA4,DHA5,DHA6
PI_16:0;0_22:3;0,,,,,,,,,,,,,
PI_16:0;0_22:4;0,,,0.758068,,0.884941995,,,,,,,,
PI_16:0;0_22:5;0,,,0.675547,,,,,,1.28506,0.984258,,,
PI_16:0;0_22:6;0,,,,,,,,,,4.66302,,1.510969996,
PI_16:0;0_24:4;0,,,,,,,,,,,,,
PI_16:1;0_16:1;0,,,,,0.083036698,,,,,,,,
PI_16:1;0_17:0;0,,,0.087398,,,,,,,,,,
PI_16:1;0_17:1;0,,,,,,,,,,,,,
PI_16:1;0_18:0;0,1.13137,1.11065,1.96241,1.034489989,2.59758997,1.510450006,1.16031003,0.655551,1.22759,0.810182,1.208009958,1.389420033,
PI_16:1;0_18:1;0,0.693884,1.03246,3.53888,0.640295029,2.745160103,1.539240003,0.692498028,0.203274,1.15354,0.86121,0.746406019,0.690312028,0.718445
PI_16:1;0_18:2;0,,,0.388327,,0.261743993,,,,,0.344832,,,
PI_16:1;0_19:0;0,,,,,,,,,,,,,
PI_16:1;0_19:1;0,,,0.067174,,,,,,,,,,
PI_16:1;0_20:0;0,,,,,,,,,,,,,
PI_16:1;0_20:1;0,,,0.253825,,0.153188005,,,,,,,,
PI_16:1;0_20:2;0,,,0.316939,,,0.144684002,,,,,,,
PI_16:1;0_20:3;0,,,0.239378,,0.199414,,,,,,,,
PI_16:1;0_20:4;0,,,0.230313,,,,,,,0.544995,,,
PI_16:1;0_21:3;0,,,,,,,,,,,,,
PI_16:1;0_22:2;0,,,,,,,,,,,,,
PI_16:1;0_22:3;0,,,,,,,,,,,,,
PI_16:1;0_22:5;0,,,,,,,,,,,,,
PI_16:2;0_18:0;0,,,,,,,,,,,,,
PI_16:2;0_18:1;0,,,,,,,,,,,,,
PI_16:3;0_18:0;0,,,,,,,,,,,,,
PI_17:0;0_17:0;0,,,,,0.119465001,0.174865007,,,0.493897,0.224783,,,
PI_17:0;0_17:1;0,,,,,,,0.101153001,,,,,,
PI_17:0;0_18:0;0,,,,,,,,,0.381417,0.252206,,,
PI_17:0;0_18:1;0,0.538392,,1.15961,,0.67078203,0.296043009,0.103070997,,0.173234,0.556048,,0.390082985,
PI_17:0;0_18:2;0,,,0.270368,,0.071679398,,0.073384203,,,0.188537,,,
PI_17:0;0_18:3;0,,,,,,,,,,,,,
PI_17:0;0_19:1;0,,,,,,,,,,,,,
PI_17:0;0_19:2;0,,,0.139735,,,,,,,,,,
PI_17:0;0_19:3;0,,,,,,,,,,,,,
PI_17:0;0_20:1;0,,,,,,,,,,,,,
PI_17:0;0_20:2;0,,,0.786644,,0.240774006,,0.103694998,,,,,,
PI_17:0;0_20:3;0,,,0.588189,0.702050984,0.986478984,0.146954998,,,0.365755,0.360998,0.382461011,,
PI_17:0;0_20:4;0,,,1.67017,0.641525984,1.84781003,,,0.421166,0.877178,1.7389,0.760384023,,
PI_17:0;0_22:4;0,,,0.167725,,,,,,,,,,
PI_17:0;0_22:5;0,,,,,,,,,,,,,
PI_17:0;0_22:6;0,,,,,,,,,,1.26983,,,
PI_17:1;0_17:1;0,,,,,,,0.030210501,,,0.003317,0.0223887,,
PI_17:1;0_18:0;0,,,0.298124,,0.504772007,0.278147012,0.211170003,,0.138132,0.157849,,,
PI_17:1;0_18:1;0,0.509672,,0.857442,0.384122014,0.764846981,0.330029994,0.163031995,,0.368324,0.450229,,,
PI_17:1;0_18:2;0,,,,,,,,,,,,,
PI_17:1;0_19:2;0,,,,,,,,,,,,,
PI_17:1;0_19:3;0,,,,,,,,,,,,,
PI_17:1;0_20:1;0,,,,,,,,,,,,,
PI_17:1;0_20:2;0,,,,,,,,,,,,,
PI_17:1;0_20:3;0,,,,,,,,,,,,,
PI_17:1;0_20:4;0,,,,,,,,,,,,,
PI_17:1;0_22:1;0,,,,,,,,,,,,,
PI_17:1;0_22:5;0,,,,,,,,,,,,,
PI_18:0;0_18:0;0,,,,,,,,,,,,,
PI_18:0;0_18:1;0,6.33878,4.87612,16.4216,5.527599812,24.20840073,10.87950039,7.218969822,5.70532,9.54087,7.80535,6.184370041,8.688500404,5.39058
PI_18:0;0_18:2;0,1.15672,0.765056,4.40583,2.169729948,5.742619991,1.959890008,1.430330038,1.08514,2.60486,3.65327,1.670639992,1.606379986,0.850104
PI_18:0;0_18:3;0,,,,,,,,,,0.15457,,,
PI_18:0;0_19:1;0,,,,,,,,,,,,,
PI_18:0;0_19:2;0,,,1.52613,0.59166503,0.964425027,1.072180033,0.498724014,,0.407292,0.20797,0.324205011,,
PI_18:0;0_19:3;0,,,0.204324,,0.400193989,,,,,0.186213,0.227391005,,
PI_18:0;0_20:1;0,,,,,,,,,,,,,
PI_18:0;0_20:2;0,3.85179,3.02201,14.5813,2.26225996,5.702179909,12.13119984,6.53470993,0.399896,0.346509,0.177904,1.125659943,2.69472003,0.941852
PI_18:0;0_20:3;0,6.78246,4.2541,21.006901,14.59399986,53.7405014,8.227510452,5.559490204,9.43756,3.84577,3.38334,15.17430019,5.901490211,2.62283
PI_18:0;0_20:4;0,21.879299,11.0465,74.445602,38.12680054,124.9580002,12.17020035,9.214420319,36.062,55.170502,80.184196,46.51720047,11.77910042,8.12773
PI_18:0;0_20:5;0,,,1.00928,0.635457993,1.141039968,,,,2.78117,3.45043,0.849322975,,
PI_18:0;0_21:2;0,,,,,,,,,,,,,
PI_18:0;0_21:3;0,,,0.466535,,0.765174985,,,,,0.277941,,,
PI_18:0;0_21:4;0,,,,,,,,,,,,,
PI_18:0;0_22:1;0,,,,,,,,,,,,,
PI_18:0;0_22:3;0,,,,,23.38229942,,,,,,,,
PI_18:0;0_22:4;0,,,4.57695,20.89769936,10.96790028,10.23639965,6.466740131,19.329399,9.00875,5.49358,17.28450012,19.27879906,
PI_18:0;0_22:5;0,,,4.08159,3.087569952,5.74710989,2.323230028,1.402240038,3.92639,,,3.137320042,2.233890057,
PI_18:0;0_22:6;0,,,4.71546,,3.812469959,1.629379988,,13.0357,44.394501,61.032799,4.769120216,23.30109978,
PI_18:0;0_24:1;0,,,,,,,,,,,,,
PI_18:0;0_24:4;0,,,,,,,,,,,,,
PI_18:0;0_24:5;0,,,,,,,,,,,,,
PI_18:0;0_24:6;0,,,,,,,,,,,,,
PI_18:1;0_18:1;0,6.97338,5.13237,33.182999,8.707619667,39.45819855,12.80249977,8.611249924,3.0738,7.81854,8.49836,8.923560143,9.349599838,3.28628
PI_18:1;0_18:2;0,1.39242,,2.90075,1.787029982,3.832930088,1.509150028,0.577470005,0.612,1.43485,1.20891,1.485470057,0.694401979,
PI_18:1;0_18:3;0,,,,,,,,,,,,,
PI_18:1;0_19:0;0,,,,,,,,,,,,,
PI_18:1;0_19:1;0,0.929872,,1.22659,0.088422403,0.662633002,0.173681006,0.246664003,,,0.148691,0.079492003,0.432595998,
PI_18:1;0_19:2;0,,,0.792304,,0.432579994,0.324541986,,,,,,,
PI_18:1;0_19:3;0,,,,,,,,,,,,,
PI_18:1;0_20:0;0,,,,,,,,,,,,,
PI_18:1;0_20:1;0,0.3847,0.333325,1.93147,0.441017985,1.100610018,1.352820039,0.915929973,,0.039737,0.027635,0.203700006,0.452872992,
PI_18:1;0_20:2;0,2.17483,1.28856,7.60928,2.022840023,6.989449978,6.283569813,3.788039923,,0.204548,0.108493,1.311380029,1.540719986,0.187812
PI_18:1;0_20:3;0,1.67718,0.611354,11.642,5.73402977,20.04980087,2.630490065,1.889109969,1.49503,4.42925,3.48739,6.527009964,1.758039951,
PI_18:1;0_20:4;0,3.85817,2.20933,16.992399,6.973999977,22.94440079,2.932909966,2.016449928,3.63697,7.04039,7.45179,7.277719975,3.202660084,
PI_18:1;0_20:5;0,,,,,,,,,,,,,
PI_18:1;0_21:2;0,,,,,,,,,,,,,
PI_18:1;0_21:3;0,,,,,,,,,,,,,
PI_18:1;0_22:2;0,,,16.9737,,,12.51350021,,,,,,,
PI_18:1;0_22:3;0,,,0.185605,,,,,,,,,,
PI_18:1;0_22:4;0,,,0.903478,,1.487100005,,,,,,,,
PI_18:1;0_22:5;0,,,1.42891,,1.627400041,,,,,1.41872,0.967749,,
PI_18:1;0_22:6;0,,,,,,,,,3.97228,3.9109,0.925970018,3.147089958,
PI_18:1;0_24:4;0,,,,,,,,,,,,,
PI_18:2;0_18:2;0,,,0.156753,0.162031993,0.0917015,,,,,0.065669,,,
PI_18:2;0_18:3;0,,,,,,,,,,,,,
PI_18:2;0_19:1;0,,,,,,,,,,,,,
PI_18:2;0_19:3;0,,,,,,,,,,,,,
PI_18:2;0_20:1;0,,,0.082895,,0.173649997,,,,,,,,
PI_18:2;0_20:2;0,,,0.280294,,,,,,,,,,
PI_18:2;0_20:3;0,,,0.232032,,,,,,,,,,
PI_18:2;0_20:4;0,,,0.872135,,,,,,,,,,
PI_18:2;0_22:4;0,,,,,,,,,,,,,
PI_19:0;0_20:2;0,,,,,,,,,,,,,
PI_19:0;0_20:3;0,,,,,,,,,,,,,
PI_19:0;0_20:4;0,,,0.232023,,,,,,,,,,
PI_19:1;0_19:1;0,,,,,,,,,,,,,
PI_19:1;0_20:2;0,,,0.30039,,,,,,,,,,
PI_19:1;0_20:3;0,,,0.284834,,,,,,,,,,
PI_19:1;0_20:4;0,,,,,0.716400027,,,,,,,,
PI_19:2;0_20:3;0,,,,,,,,,,,,,
PI_20:0;0_20:4;0,,,,,,,,,,,,,
PI_20:1;0_20:2;0,,,,,,14.97900009,,,,,,,
PI_20:1;0_20:3;0,,,0.373241,,0.481599003,,,,,,,,
PI_20:1;0_20:4;0,,,0.635067,0.775461018,0.869311988,,,,,,0.306497991,,
PI_20:2;0_20:2;0,,,0.536146,,0.296826988,3.533839941,,,,,,,
PI_20:2;0_20:3;0,,,0.458536,,,,,,,,,,
PI_20:2;0_20:4;0,,,1.38509,,,,,,,,,,
PI_20:3;0_20:3;0,,,0.101507,,,,,,,,,,
PI_20:3;0_20:4;0,,,,,,,,,,,,,
PI_20:4;0_20:4;0,,,0.240563,,,,,,,0.479578,,,
PS_12:0;0_16:0;0,,,,,,,,,,,,,
PS_12:0;0_18:0;0,,,,,,,,,,,,,
PS_12:0;0_18:1;0,,,,,,,,,,,,,
PS_13:0;0_18:0;0,,,,,,,,,,,,,
PS_14:0;0_16:0;0,,,,,,,,,,,,,
PS_14:0;0_16:1;0,,,,,,,,,,,,,
PS_14:0;0_17:0;0,,,,,,,,,,,,,
PS_14:0;0_18:0;0,,,,,,,,,,,,,
PS_14:0;0_18:1;0,,,0.878078,,1.159289956,,0.190042004,,,0.273325,,,
PS_14:0;0_18:2;0,,,,,,,,,,,,,
PS_14:1;0_16:0;0,,,,,,,,,,,,,
PS_14:1;0_18:0;0,,,,,,,,,,,,,
PS_14:1;0_22:5;0,,,,,,,,,,,,,
PS_14:3;0_19:1;0,,,,,,,,,,,,,
PS_14:3;0_20:3;0,,,,,,,,,,,,,
PS_14:3;0_20:4;0,,,,,,,,,,,,,
PS_14:3;0_22:1;0,,,,,,,,,,,,,
PS_14:3;0_22:3;0,,,1.18875,,,,,,,,,,
PS_14:3;0_22:5;0,,,0.306887,,,,,,,,,,
PS_15:0;0_15:0;0,,,,,,,,,,,,,
PS_15:0;0_16:1;0,,,,,,,,,,,,,
PS_15:0;0_17:0;0,,,,,,,,,,,,,
PS_15:0;0_18:0;0,,,,,,,,,,,,,
PS_15:0;0_18:1;0,,,0.708703,,1.516669989,,0.125740007,,,,,,
PS_15:0;0_20:5;0,,,,,,,,,,13.2137,,,
PS_15:0;0_22:4;0,,,,,,,,,,,,,
PS_15:1;0_18:0;0,,,,,,,,,,,,,
PS_15:4;0_18:0;0,,,,,,,,,,,,,
PS_16:0;0_16:0;0,,,,,0.903645992,,,,1.00466,,,,
PS_16:0;0_16:1;0,1.13183,,4.69933,3.685899973,13.16650009,4.543570042,1.731969953,,1.8873,0.674747,2.921149969,,
PS_16:0;0_17:0;0,,,,,,,,,,,,,
PS_16:0;0_17:1;0,,,0.894166,,2.544359922,,0.534426987,,,,,,
PS_16:0;0_18:0;0,1.38129,0.841759,2.30934,2.196559906,7.889579773,2.51473999,3.129790068,4.0686,5.66979,2.71512,3.120820045,9.138259888,1.93499
PS_16:0;0_18:1;0,5.28563,3.49182,22.7138,20.65099907,93.95490265,18.79780006,7.9229002,5.97592,11.6977,12.5995,18.72850037,18.60779953,3.85479
PS_16:0;0_18:2;0,,,1.11713,2.327630043,6.082620144,,0.500229001,,,0.649807,1.318160057,,
PS_16:0;0_18:3;0,,,,,,,,,,,,,
PS_16:0;0_19:1;0,,,1.85669,,,1.693830013,,,,,,,
PS_16:0;0_20:1;0,,,0.681475,,1.841339946,,,,,,,,
PS_16:0;0_20:2;0,,,1.73485,,3.448250055,2.239900112,0.718883991,,,,,,
PS_16:0;0_20:3;0,,,1.44902,2.71126008,7.109429836,,,,,1.59616,2.020999908,,
PS_16:0;0_20:4;0,,,,,4.5865798,,,,,,,,
PS_16:0;0_21:1;0,,,,,,,,,,,,,
PS_16:0;0_21:2;0,,,,,,,,,,,,,
PS_16:0;0_21:3;0,,,,,,,,,,,,,
PS_16:0;0_22:0;0,,,,,,,,,,,,,
PS_16:0;0_22:1;0,,,,,,,,,,,,,
PS_16:0;0_22:2;0,,,,,,,,,,,,,
PS_16:0;0_22:3;0,,,,,,,,,,,,,
PS_16:0;0_22:4;0,,,,,,,,,,,,,
PS_16:0;0_22:5;0,,,0.253587,,,,,,,,,,
PS_16:0;0_22:6;0,,,,,,,,,,,,,
PS_16:0;0_24:0;0,,,,,,,,,,,,,
PS_16:0;0_24:1;0,,,,,,,,,,,,,
PS_16:0;0_24:3;0,,,,,,,,,,,,,
PS_16:0;0_24:4;0,,,,,,,,,,,,,
PS_16:0;0_24:5;0,,,,,,,,,,,,,
PS_16:1;0_16:1;0,,,,,,,,,,,,,
PS_16:1;0_17:0;0,,,0.842952,2.086730003,2.127000093,2.108180046,0.184438005,,0.440976,0.2584,1.344879985,,
PS_16:1;0_18:0;0,3.37464,2.58268,13.1965,9.668250084,40.05540085,7.925209999,3.842669964,2.2749,4.08689,5.7033,7.090819836,8.420980453,1.80423
PS_16:1;0_18:1;0,0.699661,,2.61471,2.121520042,7.423830032,3.102159977,0.71231401,,,0.491717,0.991482973,,
PS_16:1;0_18:2;0,,,,,,,,,,,,,
PS_16:1;0_19:0;0,,,,,,,,,,,,,
PS_16:1;0_19:1;0,,,,,,,,,,,,,
PS_16:1;0_19:2;0,,,,,,,,,,,,,
PS_16:1;0_20:0;0,,,,,,,,,,,,,
PS_16:1;0_20:1;0,,,0.265742,,,,,,,,,,
PS_16:1;0_20:2;0,,,,,,,,,,,,,
PS_16:1;0_20:3;0,,,,,,,,,,,,,
PS_16:1;0_21:1;0,,,,,,,,,,,,,
PS_16:1;0_21:2;0,,,,,,,,,,,,,
PS_16:1;0_21:3;0,,,,,,,,,,,,,
PS_16:1;0_22:0;0,,,0.133561,,0.511825979,,,,,0.110891,,,
PS_16:1;0_22:1;0,,,0.359183,,0.919170976,,,,,,,,
PS_16:1;0_22:2;0,,,,,,,,,,,,,
PS_16:1;0_22:3;0,,,,,,,,,,,,,
PS_16:1;0_22:4;0,,,,,,,,,,,,,
PS_16:1;0_22:5;0,,,,,,,,,,,,,
PS_16:1;0_23:1;0,,,,,,,,,,,,,
PS_16:1;0_23:3;0,,,,,,,,,,,,,
PS_16:1;0_24:0;0,,,0.431597,,0.810777009,,,,,0.30414,,,
PS_16:1;0_24:1;0,,,0.747374,,,,,,,,,,
PS_16:1;0_24:2;0,,,,,,,,,,,,,
PS_16:1;0_24:3;0,,,,,,,,,,,,,
PS_16:1;0_24:4;0,,,,,,,,,,,,,
PS_16:2;0_18:0;0,,,,,,,,,,,,,
PS_17:0;0_17:1;0,,,0.566098,,1.055789948,,0.260378987,,,,,,
PS_17:0;0_18:0;0,0.847556,,,,,,,,,,,,
PS_17:0;0_18:1;0,2.52284,1.20951,5.4542,6.556739807,26.08180046,3.784879923,2.200520039,2.97262,2.48865,5.85838,5.481309891,10.38570023,1.40591
PS_17:0;0_18:2;0,,,0.628853,1.959220052,2.358259916,0.268166989,0.186706007,,,0.697751,,,
PS_17:0;0_19:1;0,,,,,,,,,,,,,
PS_17:0;0_20:1;0,,,,,1.452859998,,,,,,,,
PS_17:0;0_20:2;0,,,0.594218,,0.428793997,0.52284801,,,,,,,
PS_17:0;0_20:3;0,,,1.2423,,6.08093977,,,,,0.535596,,,
PS_17:0;0_20:4;0,,,,,2.600460052,,,,,,,,
PS_17:0;0_21:3;0,,,,,,,,,,,,,
PS_17:0;0_22:3;0,,,,,,,,,,,,,
PS_17:0;0_22:4;0,,,,,17.42970085,,,,,,,,
PS_17:0;0_22:5;0,,,,,3.304100037,,,,,,,,
PS_17:0;0_22:6;0,,,,,,,,,,,,,
PS_17:1;0_17:1;0,,,0.055006,0.153776005,,,0.063343897,,1.10183,0.03703,,,
PS_17:1;0_18:0;0,1.5707,1.02194,2.65204,2.332920074,7.605659962,1.596930027,1.111099958,,1.59004,,1.84544003,,
PS_17:1;0_18:1;0,,,1.16277,,3.365679979,0.851522982,0.420024008,,,,,,
PS_17:1;0_18:2;0,,,,,,,,,,,,,
PS_17:1;0_20:0;0,,,,,,,,,,,,,
PS_17:1;0_20:1;0,,,,,,,,,,,,,
PS_17:1;0_20:2;0,,,,,,,,,,,,,
PS_17:1;0_20:3;0,,,,,,,,,,,,,
PS_17:1;0_21:3;0,,,,,,,,,,,,,
PS_17:1;0_22:0;0,,,,,,,,,,,,,
PS_17:1;0_22:1;0,,,,,,,,,,,,,
PS_17:1;0_22:4;0,,,,,,,,,,,,,
PS_17:1;0_22:5;0,,,,,,,,,,,,,
PS_18:0;0_18:1;0,23.609699,14.9901,80.455002,67.13880157,295.3120117,52.27500153,26.72570038,23.0646,42.0116,67.531601,72.67009735,60.74399948,17.497999
PS_18:0;0_18:2;0,2.59321,1.69096,7.15782,15.40740013,45.92039871,4.88711977,2.371850014,2.8752,4.92018,8.14248,10.25800037,6.368370056,
PS_18:0;0_18:3;0,,,0.667691,,2.060869932,,,,,,,,
PS_18:0;0_19:0;0,,,,,,,,,,,,,
PS_18:0;0_19:1;0,,,,,,,,,,,,,
PS_18:0;0_19:2;0,,,1.11238,,6.792069912,,,,,,,,
PS_18:0;0_19:3;0,,,,,,,,,,,,,
PS_18:0;0_20:0;0,,,,,,,,,,,,,
PS_18:0;0_20:1;0,,,0.549443,1.056270003,1.832780004,0.888202012,,,,0.354927,0.54171598,,
PS_18:0;0_20:2;0,2.08177,1.17125,6.43628,3.090229988,,8.07583046,3.157530069,,,,,,
PS_18:0;0_20:3;0,3.93339,2.55965,14.2657,17.74360085,72.98320007,8.422089577,4.060870171,5.14324,9.66452,11.8319,19.2154007,8.530030251,
PS_18:0;0_20:4;0,,,,,7.839590073,,,,,,,,
PS_18:0;0_20:5;0,,,,,,,,,,,,,
PS_18:0;0_21:2;0,,,,,,,,,,,,,
PS_18:0;0_21:3;0,,,,,,,,,,,,,
PS_18:0;0_21:4;0,,,,,,,,,,,,,
PS_18:0;0_22:0;0,,,,,,,,,,,,,
PS_18:0;0_22:1;0,,,0.217512,,,,,,,,,,
PS_18:0;0_22:2;0,,,,,,,,,,,,,
PS_18:0;0_22:3;0,,,0.148966,,1.962990046,,,,,,,,
PS_18:0;0_22:4;0,,,4.67167,3.885659933,16.78499985,,0.733717024,,2.4248,3.11089,4.022190094,,
PS_18:0;0_22:5;0,,,5.24693,4.406949997,15.79409981,,,1.2723,,,4.223639965,,
PS_18:0;0_22:6;0,,,7.39889,,14.30920029,,,13.5945,53.903702,67.113998,14.16419983,,
PS_18:0;0_24:1;0,,,,,,,,,,,,,
PS_18:0;0_24:2;0,,,,,,,,,,,,,
PS_18:0;0_24:4;0,,,,,,,,,,,,,
PS_18:0;0_24:5;0,,,,,,,,,,,,,
PS_18:0;0_24:6;0,,,,,,,,,,,,,
PS_18:1;0_18:1;0,3.46681,2.83948,16.9426,17.59830093,69.09030151,13.36600018,5.525479794,1.66449,3.60867,4.52217,12.15950012,10.64140034,3.50157
PS_18:1;0_18:2;0,,,1.66576,3.032929897,5.761809826,3.284830093,1.015810013,,,1.04193,1.864869952,,
PS_18:1;0_18:3;0,,,,,,,,,,,,,
PS_18:1;0_19:0;0,,,8.53501,,48.06850052,,,,,8.06322,,,
PS_18:1;0_19:1;0,1.76317,,2.40602,,12.40979958,3.625509977,,,,,,,
PS_18:1;0_19:2;0,,,,,,,,,,,,,
PS_18:1;0_19:3;0,,,,,,,,,,,,,
PS_18:1;0_20:0;0,,,0.435866,0.697081983,2.439450026,0.298828006,0.618600011,,0.83942,0.870982,0.788506985,,
PS_18:1;0_20:1;0,0.246972,0.231318,1.59664,1.098160028,8.990209579,1.676380038,0.708195984,,,,1.809759974,,
PS_18:1;0_20:2;0,0.314488,,2.23702,1.043120027,3.628329992,2.057029963,0.856456995,,,,,,
PS_18:1;0_20:3;0,,,,,2.713010073,,,,,,,,
PS_18:1;0_20:4;0,,,0.106467,,5.726550102,,,,,,,,
PS_18:1;0_21:0;0,,,0.502359,,,,,,,,,,
PS_18:1;0_21:1;0,,,0.947749,,,,,,,,,,
PS_18:1;0_21:2;0,,,,,,,,,,,,,
PS_18:1;0_21:3;0,,,,,,,,,,,,,
PS_18:1;0_22:0;0,,,1.32349,2.696549892,4.87845993,1.507040024,0.535830021,0.723848,1.12665,1.60686,2.438529968,,
PS_18:1;0_22:1;0,0.593159,,1.84662,2.699510098,5.055439949,2.037659883,0.684876025,,,1.42924,2.022130013,,
PS_18:1;0_22:2;0,,,0.181114,,0.655194998,,,,,,,,
PS_18:1;0_22:3;0,,,,,,,,,,,,,
PS_18:1;0_22:4;0,,,,,4.132669926,,,,,,,,
PS_18:1;0_22:5;0,,,,,,,,,,,,,
PS_18:1;0_22:6;0,,,,,,,,,,,,,
PS_18:1;0_23:0;0,,,,,,,,,,,,,
PS_18:1;0_23:1;0,,,0.397645,,,,,,,,,,
PS_18:1;0_23:2;0,,,,,,,,,,,,,
PS_18:1;0_24:0;0,,,1.67414,1.602880001,3.578259945,,0.374361008,,1.33467,2.71336,1.540789962,,
PS_18:1;0_24:1;0,,,1.91967,,4.498919964,1.613749981,0.53193301,,0.936722,0.980878,1.782389998,,
PS_18:1;0_24:2;0,,,1.01883,,,,,,,0.444498,,,
PS_18:1;0_24:3;0,,,,,,,,,,,,,
PS_18:1;0_24:4;0,,,,,,,,,,,,,
PS_18:1;0_24:5;0,,,,,,,,,,,,,
PS_18:2;0_18:2;0,,,,,,,,,,,,,
PS_18:2;0_19:0;0,,,,,,,,,,,,,
PS_18:2;0_19:1;0,,,,,,,,,,,,,
PS_18:2;0_20:0;0,,,,,,,,,,,,,
PS_18:2;0_20:1;0,,,,,,,,,,,,,
PS_18:2;0_20:2;0,,,,,,,,,,,,,
PS_18:2;0_20:3;0,,,0.008409,,,,,,,,,,
PS_18:2;0_20:4;0,,,,,,,,,,,,,
PS_18:2;0_21:3;0,,,,,,,,,,,,,
PS_18:2;0_22:0;0,,,,,0.680239022,,,,,,,,
PS_18:2;0_22:1;0,,,,,,,,,,,,,
PS_18:2;0_22:2;0,,,,,,,,,,,,,
PS_18:2;0_22:3;0,,,,,,,,,,,,,
PS_18:2;0_22:4;0,,,,,,,,,,,,,
PS_18:2;0_22:5;0,,,,,,,,,,,,,
PS_18:2;0_22:6;0,,,,,,,,,,,,,
PS_18:2;0_24:0;0,,,,,,,,,,0.293022,,,
PS_18:2;0_24:1;0,,,,,0.826174021,,,,,,,,
PS_19:0;0_20:3;0,,,,,,,,,,,,,
PS_19:0;0_20:4;0,,,2.2606,,,,,,,,,,
PS_19:0;0_22:4;0,,,,,,,,,,,,,
PS_19:0;0_22:5;0,,,,,,,,,,,,,
PS_19:0;0_22:6;0,,,,,,,,,,5.30941,,,
PS_19:1;0_19:1;0,,,,,,,,,,,,,
PS_19:1;0_20:2;0,,,,,,,,,,,,,
PS_19:1;0_20:3;0,,,,,,,,,,,,,
PS_19:1;0_20:4;0,,,,,,,,,,,,,
PS_20:0;0_20:3;0,,,,,0.243101999,,,,,,,,
PS_20:0;0_20:4;0,,,,,,,,,,,,,
PS_20:1;0_20:1;0,,,,,,,,,,,,,
PS_20:1;0_20:2;0,,,,,,,,,,,,,
PS_20:1;0_20:3;0,,,,,0.544354022,,,,,,,,
PS_20:1;0_20:4;0,,,,,,,,,,,,,
PS_20:1;0_22:3;0,,,,,,,,,,,,,
PS_20:2;0_20:2;0,,,0.066545,,,,,,,,,,
PS_20:2;0_20:3;0,,,,,,,,,,,,,
PS_20:2;0_20:4;0,,,,,,,,,,,,,
PS_20:2;0_21:3;0,,,,,,,,,,,,,
PS_20:2;0_22:3;0,,,,,,,,,,,,,
PS_20:2;0_22:4;0,,,,,,,,,,,,,
PS_20:3;0_20:3;0,,,0.096183,,,,,,,,,,
PS_20:3;0_20:4;0,,,,,,,,,,,,,
PS_20:3;0_21:3;0,,,,,,,,,,,,,
PS_20:3;0_22:0;0,,,,,1.363579988,,,,,,,,
PS_20:3;0_22:1;0,,,,,0.953145981,,,,,,,,
PS_20:3;0_22:2;0,,,,,,,,,,,,,
PS_20:3;0_22:3;0,,,,,,,,,,,,,
PS_20:3;0_24:1;0,,,,,,,,,,,,,
PS_20:4;0_20:4;0,,,,,,,,,,,,,
PS_20:4;0_22:0;0,,,,,,,,,,,,,
PS_20:4;0_22:1;0,,,,,,,,,,,,,
PS_20:4;0_22:4;0,,,,,,,,,,,,,
PS_20:4;0_22:5;0,,,,,,,,,,,,,
PS_20:4;0_22:6;0,,,,,,,,,,,,,
PS_20:4;0_24:0;0,,,,,,,,,,,,,
PS_22:0;0_22:4;0,,,,,,,,,,,,,
PS_22:0;0_22:5;0,,,,,,,,,,,,,
PS_22:6;0_22:6;0,,,,,,,,,,,,,
PS_22:6;0_24:6;0,,,,,,,,,,,,,
